TM_interactions_ID,texts_ID,start_index,end_index,food,drug
34052,20159,1075,1219,creatinine,dronedarone
34054,20161,473,561,ethanol,zimelidine
34061,20166,1419,1557,dopamine,methylphenidate
34081,20176,433,736,dopamine,dextroamphetamine
34088,20181,813,1071,cholesterol,rosuvastatin
34090,20182,1536,1935,shortening,venlafaxine
34123,20195,0,123,caffeine,fluvoxamine
34124,20195,1059,1168,caffeine,fluvoxamine
34126,20197,1334,1519,cholesterol,evolocumab
34141,20205,2594,2828,dopamine,pramipexole
34142,20205,2594,2828,l-dopa,pramipexole
34145,20208,1801,1970,melatonin,dexmedetomidine
34146,20209,1124,1428,epiestradiol,progesterone
34147,20209,1124,1428,epiestradiol,testosterone
34148,20209,1535,1732,epiestradiol,testosterone
34149,20209,1535,1732,progesterone,testosterone
34151,20211,1105,1373,d-glucose,acarbose
34166,20220,697,792,dopamine,raclopride
34167,20220,927,1032,dopamine,2-deoxyglucose
34180,20226,661,846,sucrose,timolol
34196,20232,1921,2152,nitric oxide,lercanidipine
34197,20233,677,909,lactulose,indomethacin
34199,20233,1172,1240,sucrose,Indomethacin
34214,20242,1350,1591,shortening,Isoprenaline
34218,20243,1409,1558,Morphine,sufentanil
34219,20243,1409,1558,Morphine,fentanyl
34221,20245,2005,2162,nitric oxide,atorvastatin
34225,20246,443,626,histamine,acrivastine
34226,20247,1600,1838,cholesterol,Diltiazem
34238,20252,107,313,sterols,ketoconazole
34241,20252,1445,1727,testosterone,fluconazole
34250,20256,2331,2572,fish oil,vanillic acid
34256,20257,423,603,potassium,spironolactone
34261,20257,670,786,potassium,spironolactone
34284,20268,1303,1770,arginine,somatostatin
34288,20269,1163,1379,cholesterol,Sirukumab
34302,20277,277,498,sodium,ranolazine
34303,20278,1869,2130,5-formyltetrahydrofolic acid,fluorouracil
34333,20300,0,96,Theophylline,sulfur dioxide
34352,20307,1121,1239,"24,25-dihydroxyvitamin d3",parathyroid hormone
34366,20312,1592,1714,d-glucose,dapagliflozin
34367,20312,1715,1958,sodium,dapagliflozin
34373,20318,716,947,histamine,promethazine
34390,20324,66,336,(e)-aconitic acid,nitrate
34393,20324,824,928,(e)-aconitic acid,cimetidine
34398,20327,141,283,glycine,Sarcosine
34428,20338,1086,1340,creatinine,parecoxib
34432,20340,0,67,L-tryptophan,phenylalanine
34447,20348,427,697,cholesterol,fluvastatin
34448,20348,427,697,nicotinic acid,fluvastatin
34451,20350,519,576,atropine,ketamine
34491,20365,510,660,digoxin,iloprost
34495,20368,697,857,dopamine,domperidone
34511,20378,152,457,17alpha-ethynylestradiol,goserelin
34513,20379,319,426,dopamine,ketamine
34514,20379,814,992,cortisol,Ketamine
34515,20379,814,992,dopamine,Ketamine
34526,20385,931,1012,acetate,d-lactic acid
34538,20389,235,447,cream,diclofenac
34562,20397,723,879,cholesterol,methotrexate
34564,20397,1688,1943,cholesterol,methotrexate
34565,20398,0,77,sodium,Spironolactone
34566,20398,0,77,H+,Spironolactone
34570,20401,59,162,serotonin,Duloxetine
34571,20402,156,276,calcitriol,dexamethasone
34577,20406,0,265,iron,ribavirin
34598,20412,865,1277,phosphorus,tofacitinib
34609,20415,1191,1331,cholesterol,Atorvastatin
34617,20419,104,282,melatonin,Melatonin
34629,20427,1624,1823,platinum,topotecan
34630,20427,1624,1823,platinum,paclitaxel
34632,20428,1292,1638,d-glucose,insulin aspart
34642,20432,1328,1696,calcium,sodium citrate
34644,20434,374,526,retinol,erythropoietin
