lgn_id,lgn_name,hkg_name,in_mech_kge
2318,Permethrin,,False
2319,Blonanserin,,False
2320,Carbon monoxide,,False
2321,Biochanin A,,False
2322,Genistein,,False
2323,Basil,,False
2324,Chrysin,,False
2325,Tolfenamic acid,,False
2326,Entospletinib,,False
2327,Dapoxetine,,False
2328,Epigallocatechin gallate,,False
2329,Magnesium peroxide,,False
2330,Lecithin,,False
2331,Cinnarizine,,False
2332,SN-38,,False
2333,Emodin,,False
2334,Lysine,,False
2335,Natamycin,,False
2336,Palmitoleic Acid,,False
2337,Sakuranetin,,False
2338,Threonine,,False
2339,Piperine,,False
2340,Ozone,,False
2341,Oregano,,False
2342,Aldosterone,,False
2343,Celastrol,,False
2344,Carbon dioxide,,False
2345,Tyrosinase,,False
2346,p-Coumaric acid,,False
2347,Pentamidine,,False
2348,Rosmarinic acid,,False
2349,MCC,,False
2350,Vasopressin,,False
2351,Azelnidipine,,False
2352,Benidipine,,False
2353,Cilnidipine,,False
2354,Manidipine,,False
2355,Aniline,,False
2356,alpha-Lactalbumin,,False
2357,Resveratrol,,False
2358,Pterostilbene,,False
2359,Cocoa,,False
2360,Pomegranate,,False
2361,Licorice,,False
2362,Cypermethrin,,False
2363,Bifenthrin,,False
2364,Kava,,False
2365,Ginsenosides,,False
2366,Artesunate,,False
2367,Polydextrose,,False
2368,Nocodazole,,False
2369,Tonapofylline,,False
2370,Sodium chloride,,False
2371,Novobiocin,,False
2372,Tesofensine,,False
2373,Xanthine,,False
2374,Molybdenum,,False
2375,Ceftriaxone,,False
2376,Clevidipine,,False
2377,Astaxanthin,,False
2378,Taurine,,False
2379,Ouabain,,False
2380,Thyme,,False
2381,Vernakalant,,False
2382,Glucose-6-Phosphate,,False
2383,Dinoprost,,False
2384,Sarcosine,,False
2385,Ferric pyrophosphate,,False
2386,Mosapride,,False
2387,Sodium zirconium cyclosilicate,,False
2388,alpha-Linolenic acid,,False
2389,Ephedrine,,False
2390,Fulvestrant,,False
2391,Omalizumab,,False
2392,Bupivacaine,,False
2393,Beta carotene,,False
2394,Leuprolide,,False
2395,Silver,,False
2396,Ornithine,,False
2397,Lactoferrin,,False
2398,MK-3577,,False
2399,Carnosine,,False
2400,Pyridoxamine,,False
2401,Omega-3 fatty acids,,False
2402,Ergocalciferol,,False
2403,Ropocamptide,,False
2404,Bevacizumab,,False
2405,Chlorogenic Acid,,False
2406,Sulforaphane,,False
2407,Glycocyamine,,False
2408,Adapalene,,False
2409,Dexmedetomidine,,False
2410,Metadoxine,,False
2411,Pyrotinib,,False
2412,Citicoline,,False
2413,Calcitonin gene-related peptide,,False
2414,Psicose,,False
2415,Pegvisomant,,False
2416,Nivolumab,,False
2417,Ajmaline,,False
2418,Ferric derisomaltose,,False
2419,Iron isomaltoside 1000,,False
2420,Bendamustine,,False
2421,Ramosetron,,False
2422,Xenon,,False
2423,Ketanserin,,False
2424,Ibudilast,,False
2425,Ferrous succinate,,False
2426,Pasireotide,,False
2427,Doconexent,,False
2428,Neostigmine,,False
2429,Gold,,False
2430,Valine,,False
2431,Tocilizumab,,False
2432,Diquafosol,,False
2433,Titanium,,False
2434,Saracatinib,,False
2435,Levosimendan,,False
2436,Chenodeoxycholic acid,,False
2437,Rituximab,,False
2438,Dobutamine,,False
2439,Substance P,,False
2440,Icatibant,,False
2441,Estriol,,False
2442,Kynurenic Acid,,False
2443,Procaine,,False
2444,Altropane,,False
2445,Gemcabene,,False
2446,Onapristone,,False
2447,Pyridoxal,,False
2448,Durvalumab,,False
2449,Inulin,,False
2450,Spermidine,,False
2451,Spermine,,False
2452,Ranibizumab,,False
2453,Calcium lactate,,False
2454,Ciprofibrate,,False
2455,Ropivacaine,,False
2456,Tetrathiomolybdate,,False
2457,MP4CO,,False
2458,Centhaquine,,False
2459,Indoxyl sulfate,,False
2460,Cytarabine,,False
2461,Boron,,False
2462,Hydrochloric acid,,False
2463,Ecopipam,,False
2464,Lysergic acid diethylamide,,False
2465,Sarilumab,,False
2466,Tilmanocept,,False
2467,Tetrodotoxin,,False
2468,Levobupivacaine,,False
2469,Tesamorelin,,False
2470,Evolocumab,,False
2471,Uracil,,False
2472,D-Serine,,False
2473,Triptorelin,,False
2474,Conivaptan,,False
2475,Phosphocreatine,,False
2476,Cobalamin,,False
2477,Methylene blue,,False
2478,Formic acid,,False
2479,Pyridoxal phosphate,,False
2480,Sevoflurane,,False
2481,Ipilimumab,,False
2482,Icodextrin,,False
2483,Glycolic acid,,False
2484,Belimumab,,False
2485,Hyaluronic acid,,False
2486,Anlotinib,,False
2487,Mecobalamin,,False
2488,Decitabine,,False
2489,Azacitidine,,False
2490,Aflibercept,,False
2491,Glyceryl Trierucate,,False
2492,Rotigotine,,False
2493,Arsenic trioxide,,False
2494,Acetylcysteine,,False
2495,Betamethasone,,False
2496,Tocotrienol,,False
2497,Silicon dioxide,,False
2498,Samarium,,False
2499,Ferumoxytol,,False
2500,Calcium Phosphate,,False
2501,Megestrol,,False
2502,Dexchlorpheniramine,,False
2503,Vedolizumab,,False
2504,Ferric carboxymaltose,,False
2505,Flupirtine,,False
2506,Veliparib,,False
2507,Albuterol,,False
2508,Xylitol,,False
2509,Cetuximab,,False
2510,Picolinic acid,,False
2511,Goserelin,,False
2512,Anakinra,,False
2513,Mevalonic acid,,False
2514,Indobufen,,False
2515,Alprostadil,,False
2516,Rilonacept,,False
2517,Cinnamon,,False
2518,Fluorescein,,False
2519,Fimasartan,,False
2520,Fish oil,,False
2521,Trehalose,,False
2522,Desflurane,,False
2523,Hypoxanthine,,False
2524,Allantoin,,False
2525,Cefazolin,,False
2526,Atracurium,,False
2527,Tremelimumab,,False
2528,Rilotumumab,,False
2529,Eritoran,,False
2530,Infliximab,,False
2531,Sacituzumab govitecan,,False
2532,Burosumab,,False
2533,2-Iminobiotin,,False
2534,Islatravir,,False
2535,Perhexiline,,False
2536,Colistin,,False
2537,Melphalan,,False
2538,Pembrolizumab,,False
2539,Garlic,,False
2540,Rocuronium,,False
2541,Sugammadex,,False
2542,Xanthohumol,,False
2543,Sodium nitrate,,False
2544,Belladonna,,False
2545,Helium,,False
2546,Gadolinium,,False
2547,Hydroxide ion,,False
2548,Potassium sodium hydrogen citrate,,False
2549,Potassium gluconate,,False
2550,Tramiprosate,,False
2551,Alirocumab,,False
2552,Torcetrapib,,False
2553,Cobalt,,False
2554,Luspatercept,,False
2555,LGD-6972,,False
2556,Afimoxifene,,False
2557,Ilaprazole,,False
2558,Protamine,,False
2559,Inosine,,False
2560,Neramexane,,False
2561,Kynurenine,,False
2562,Quinolinic Acid,,False
2563,Methyl aminolevulinate,,False
2564,Mupirocin,,False
2565,Ularitide,,False
2566,XL019,,False
2567,Rasburicase,,False
2568,Alvocidib,,False
2569,Articaine,,False
2570,Daratumumab,,False
2571,Entinostat,,False
2572,BMS-986020,,False
2573,Istaroxime,,False
2574,Nefopam,,False
2575,Palmidrol,,False
2576,Phenoxybenzamine,,False
2577,Magnesium sulfate,,False
2578,Iomazenil,,False
2579,Maltodextrin,,False
2580,Verinurad,,False
2581,Pegfilgrastim,,False
2582,Lometrexol,,False
2583,Rebaudioside A,,False
2584,Dimercaptosuccinic acid,,False
2585,Tositumomab,,False
2586,Povidone-iodine,,False
2587,Aspergillus oryzae,,False
2588,Procalcitonin,,False
2589,Pegloticase,,False
2590,Canrenone,,False
2591,Barium,,False
2592,Milrinone,,False
2593,Chloroprocaine,,False
2594,D-chiro-Inositol,,False
2595,Bromfenac,,False
2596,Benzocaine,,False
2597,Terlipressin,,False
2598,ISOPENTENYL PYROPHOSPHATE,,False
2599,beta-Hydroxyisovaleric acid,,False
2600,Endostatin,,False
2601,Aminolevulinic acid,,False
2602,Lavoltidine,,False
2603,Clevudine,,False
2604,Ciforadenant,,False
2605,Nandrolone decanoate,,False
2606,"N,N-dimethylarginine",,False
2607,MK-0893,,False
2608,MK-8666,,False
2609,MK-8245,,False
2610,Apelin,,False
2611,Almitrine,,False
2612,MK-7145,,False
2613,Desmopressin,,False
2614,Nonoxynol-9,,False
2615,Motexafin gadolinium,,False
2616,Atamestane,,False
2617,Icotinib,,False
2618,Orteronel,,False
2619,Rapacuronium,,False
2620,Crotamiton,,False
2621,Mifentidine,,False
2622,Pentagastrin,,False
2623,Mivacurium,,False
2624,Oltipraz,,False
2625,Cetrorelix,,False
2626,Sebelipase alfa,,False
2627,Propylene glycol,,False
2628,Aluminium,,False
2629,Tetrahydrocannabivarin,,False
2630,Enprofylline,,False
2631,Erdosteine,,False
2632,gamma-Aminobutyric acid,,False
2633,Phentolamine,,False
2634,Phenformin,,False
2635,Calcium ascorbate,,False
2636,Terbutaline,,False
2637,Efaproxiral,,False
2638,Iodixanol,,False
2639,Fluorouracil,,False
2640,Isoflurane,,False
2641,Zofenopril,,False
2642,Epanolol,,False
2643,Triclosan,,False
2644,Evinacumab,,False
2645,Guar gum,,False
2646,Semustine,,False
2647,Magnesium hydroxide,,False
2648,Dalcetrapib,,False
2649,Xylazine,,False
2650,Hippuric acid,,False
2651,Red pepper,,False
2652,Polygeline,,False
2653,Gamolenic acid,,False
2654,Isatin,,False
2655,Ifenprodil,,False
2656,Ferric oxide,,False
2657,Maxacalcitol,,False
2658,Acipimox,,False
2659,Ethanolamine oleate,,False
2660,Xanthan gum,,False
2661,Lasofoxifene,,False
2662,Aspartame,,False
2663,Phosphatidylethanolamine,,False
2664,Fluticasone,,False
2665,Calcium carbimide,,False
2666,Maltitol,,False
2667,Endothelin-1,,False
2668,Fevipiprant,,False
2669,Droloxifene,,False
2670,Carbenoxolone,,False
2671,Benzbromarone,,False
2672,Beclomethasone dipropionate,,False
2673,Chlorobutanol,,False
2674,Climbazole,,False
2675,Ibopamine,,False
2676,Xipamide,,False
2677,Virginiamycin,,False
2678,Danicamtiv,,False
2679,Anacetrapib,,False
2680,Doripenem,,False
2681,Praliciguat,,False
2682,Benzoyl peroxide,,False
2683,Dihydroxyacetone,,False
2684,Buthionine sulfoximine,,False
2685,Docarpamine,,False
2686,Ibutilide,,False
2687,Enoximone,,False
2688,Zoledronic acid,,False
2689,Isocitric Acid,,False
2690,Barley,,False
2691,Antimony,,False
2692,Aprotinin,,False
2693,Lafutidine,,False
2694,ATX-101,,False
2695,Rhamnose,,False
2696,Lormetazepam,,False
2697,Piribedil,,False
2698,Halometasone,,False
2699,Physostigmine,,False
2700,Testosterone enanthate,,False
2701,alpha-Ketoisocaproic acid,,False
2702,Methimazole,,False
2703,Allicin,,False
2704,Ferrous bisglycinate,,False
2705,Sutimlimab,,False
2706,Carprofen,,False
2707,Robenacoxib,,False
2708,Dihydromorphine,,False
2709,Argininosuccinate,,False
2710,Buserelin,,False
2711,Zimelidine,,False
2712,Raclopride,,False
2713,2-deoxyglucose,,False
2714,Timolol,,False
2715,Isoprenaline,,False
2716,Acrivastine,,False
2717,Vanillic acid,,False
2718,Sirukumab,,False
2719,Sulfur dioxide,,False
2720,Parecoxib,,False
2721,Travoprost,,False
2722,Oxandrolone,,False
2723,Ceftolozane,,False
2724,Chloropyramine,,False
2725,Propacetamol,,False
2726,Medetomidine,,False
2727,Pradigastat,,False
2728,Esmolol,,False
2729,Xylometazoline,,False
2730,RRx-001,,False
2731,Etomidate,,False
2732,Ioversol,,False
2733,Nicorandil,,False
2734,Cariporide,,False
2735,Candesartan,,False
2736,Isepamicin,,False
2737,Senicapoc,,False
2738,Methylatropine,,False
2739,Benzimidazole,,False
2740,Idoxuridine,,False
2741,Volanesorsen,,False
2742,Cilofexor,,False
2743,Thioredoxin,,False
2744,Tetracosactide,,False
2745,Corticotropin,,False
2746,Devimistat,,False
2747,Insulin glargine,,False
2748,Podophyllin,,False
2749,Methylmalonic Acid,,False
2750,Elesclomol,,False
2751,Dotinurad,,False
2752,Rimonabant,,False
2753,Blinatumomab,,False
2754,Edrophonium,,False
2755,Taxifolin,,False
2756,Adrenomedullin,,False
2757,Metiamide,,False
2758,MK-2206,,False
2759,Urapidil,,False
2760,Nonivamide,,False
2761,Resiniferatoxin,,False
2762,Dazmegrel,,False
2763,Halothane,,False
2764,Vabicaserin,,False
2765,Sulfuric acid,,False
2766,Hypochlorous acid,,False
2767,Monensin,,False
2768,Iobitridol,,False
2769,Etomoxir,,False
2770,Guanine,,False
2771,Psilocybin,,False
2772,Soy isoflavones,,False
2773,Lincomycin,,False
2774,Soybean oil,,False
2775,Ribose,,False
2776,5-methyltetrahydrofolic acid,,False
2777,Linseed oil,,False
2778,Sotrastaurin,,False
2779,Sugarcane,,False
2780,Ritodrine,,False
2781,D-Tryptophan,,False
2782,Epitestosterone,,False
2783,Androstenediol,,False
2784,Dihydrouracil,,False
2785,Botulinum toxin type A,,False
2786,Grapiprant,,False
2787,Ginger,,False
2788,Eosin,,False
2789,Anagliptin,,False
2790,N-acetylmannosamine,,False
2791,Roxatidine acetate,,False
2792,Salmeterol,,False
2793,Glycocholic acid,,False
2794,Evacetrapib,,False
2795,Atrial natriuretic peptide,,False
2796,Amylose,,False
2797,Polysorbate 80,,False
2798,Dydrogesterone,,False
2799,Papain,,False
2800,SB-705498,,False
2801,Sesame oil,,False
2802,Magnesium carbonate,,False
2803,Tiapride,,False
2804,Fenretinide,,False
2805,Iopromide,,False
2806,Suprofen,,False
2807,Ferrous chloride,,False
2808,Faldaprevir,,False
2809,Efonidipine,,False
2810,Clobetasol propionate,,False
2811,2-Hydroxyestradiol,,False
2812,Tolazoline,,False
2813,Porphobilinogen,,False
2814,Calcium chloride,,False
2815,Sodium hydroxide,,False
2816,Lixivaptan,,False
2817,Lanolin,,False
2818,Thymidine,Thymidine,True
2819,Peanut,,False
2820,Lipoic acid,,False
2821,Ipriflavone,,False
2822,Zilpaterol,,False
2823,Octenidine,,False
2824,Iomeprol,,False
2825,Cytidine,,False
2826,Fenbufen,,False
2827,Moxisylyte,,False
2828,Leukotriene D4,,False
2829,Myrcludex B,,False
2830,Palivizumab,,False
2831,Flucytosine,,False
2832,Garenoxacin,,False
2833,Bisphenol A,,False
2834,Dihydrexidine,,False
2835,Ciclopirox,,False
2836,alpha-Carotene,,False
2837,Muraglitazar,,False
2838,Olopatadine,,False
2839,APG-157,,False
2840,Biguanide,,False
2841,Ganirelix,,False
2842,Azilsartan,,False
2843,Aldafermin,,False
2844,Trenbolone acetate,,False
2845,Cyclic adenosine monophosphate,,False
2846,Thyrotropin,,False
2847,Taurolidine,,False
2848,Brotizolam,,False
2849,Tetracaine,,False
2850,Dopexamine,,False
2851,Tirilazad,,False
2852,Pancuronium,,False
2853,Bifonazole,,False
2854,Symmetric dimethylarginine,,False
2855,Ergothioneine,,False
2856,Levocabastine,,False
2857,Cyclopentolate,,False
2858,Tropicamide,,False
2859,Radafaxine,,False
2860,Tobramycin,,False
2861,Zinc chloride,,False
2862,Methane,,False
2863,Fenbendazole,,False
2864,Milbemycin oxime,,False
2865,Avosentan,,False
2866,Brofaromine,,False
2867,Nedaplatin,,False
2868,Piragliatin,,False
2869,Methoxamine,,False
2870,Licogliflozin,,False
2871,Royal jelly,,False
2872,Diatrizoate,,False
2873,Meglumine,,False
2874,Elobixibat,,False
2875,Eliapixant,,False
2876,Cisatracurium,,False
2877,Lofepramine,,False
2878,Pimobendan,,False
2879,Cediranib,,False
2880,Upacicalcet,,False
2881,Dihydrotachysterol,,False
2882,Bupicomide,,False
2883,Furazolidone,,False
2884,Acadesine,,False
2885,Clazakizumab,,False
2886,JNJ-42165279,,False
2887,Indole,,False
2888,Gallopamil,,False
2889,Malonic acid,,False
2890,Malonyl-CoA,,False
2891,Deslorelin,,False
2892,Clascoterone,,False
2893,Monepantel,,False
2894,Glutathione disulfide,,False
2895,Boldenone undecylenate,,False
2896,Pipemidic acid,,False
2897,Eucalyptus oil,,False
2898,Adenine,,False
2899,Cod liver oil,,False
2900,Cadexomer iodine,,False
2901,Tegoprazan,,False
2902,Romifidine,,False
2903,Acetoacetic acid,,False
2904,Medium-chain triglycerides,,False
2905,LX1031,,False
2906,Iopamidol,,False
2907,Vecuronium,,False
2908,Nepafenac,,False
2909,Tacalcitol,,False
2910,Lanosterol,,False
2911,Sipuleucel-T,,False
2912,Nicotinamide adenine dinucleotide phosphate,,False
2913,Centanafadine,,False
2914,Pentostatin,,False
2915,ONO-8539,,False
2916,Glucosamine,,False
2917,Fluticasone propionate,,False
2918,Menadione,,False
2919,Cinnamaldehyde,,False
2920,Idazoxan,,False
2921,Pholcodine,,False
2922,Cesium,,False
2923,Safflower oil,,False
2924,Ebselen,,False
2925,Povidone,,False
2926,Cefodizime,,False
2927,Dezocine,,False
2928,Lisuride,,False
2929,Icosabutate,,False
2930,Flosequinan,,False
2931,Teduglutide,,False
2932,Enarodustat,,False
2933,Rolipram,,False
2934,Phenylacetic acid,,False
2935,Oxypurinol,,False
2936,Taurocholic acid,,False
2937,Hemoglobin,,False
2938,Ensituximab,,False
2939,Saccharin,,False
2940,Squalene,,False
2941,Hexetidine,,False
2942,Etofibrate,,False
2943,Puerarin,,False
2944,Potassium carbonate,,False
2945,Piretanide,,False
2946,Rivoglitazone,,False
2947,Cholecystokinin,,False
2948,Encainide,,False
2949,Broccoli,,False
2950,Quinaprilat,,False
2951,Bimatoprost,,False
2952,Niperotidine,,False
2953,Nystatin,,False
2954,Mometasone furoate,,False
2955,Selenomethionine,,False
2956,Formestane,,False
2957,Anisomycin,,False
2958,Pimecrolimus,,False
2959,Triphosphoric acid,,False
2960,Oxyfedrine,,False
2961,Urolithin A,,False
2962,Metrifonate,,False
2963,Equol,,False
2964,Tilmicosin,,False
2965,Clomethiazole,,False
2966,Alfentanil,,False
2967,Glisentide,,False
2968,Hypericin,,False
2969,Remoxipride,,False
2970,Formaldehyde,,False
2971,Guanosine,,False
2972,Peginterferon beta-1a,,False
2973,Ractopamine,,False
2974,Dorzagliatin,,False
2975,Indocyanine green,,False
2976,Dasiglucagon,,False
2977,Relamorelin,,False
2978,Phencyclidine,,False
2979,Mefruside,,False
2980,Atezolizumab,,False
2981,Oxypertine,,False
2982,Efpeglenatide,,False
2983,Xamoterol,,False
2984,Oxiconazole,,False
2985,Chlormadinone acetate,,False
2986,Zomepirac,,False
2987,Ferric ammonium citrate,,False
2988,Pentastarch,,False
2989,Ornidazole,,False
2990,Molsidomine,,False
2991,Rice bran oil,,False
2992,Formoterol,,False
2993,Eslicarbazepine,,False
2994,Enisoprost,,False
2995,Pactimibe,,False
2996,Tritoqualine,,False
2997,Carbocromen,,False
2998,Citraconic acid,,False
2999,Hypochlorite,,False
3000,Menatetrenone,,False
3001,Cocamidopropyl betaine,,False
3002,Black pepper,,False
3003,Lacnotuzumab,,False
3004,Clotrimazole,,False
3005,Bretylium,,False
3006,Blueberry,,False
3007,Alefacept,,False
3008,Obicetrapib,,False
3009,Etidocaine,,False
3010,"2,4-thiazolidinedione",,False
3011,Amifostine,,False
3012,Isoetharine,,False
3013,Gavestinel,,False
3014,Orange,,False
3015,Clioquinol,,False
3016,Trimethaphan,,False
3017,Pentifylline,,False
3018,Brefeldin A,,False
3019,Branebrutinib,,False
3020,Cimlanod,,False
3021,Foscarnet,,False
3022,Polaprezinc,,False
3023,Berberine ursodeoxycholate,,False
3024,Triamcinolone,,False
3025,Glepaglutide,,False
3026,Fluocinolone acetonide,,False
3027,Hepcidin-25,,False
3028,Acivicin,,False
3029,Thymine,,False
3030,Leucovorin,,False
3031,Benzalkonium,,False
3032,gamma-Tocopherol,,False
3033,Odanacatib,,False
3034,Pertuzumab,,False
3035,Iodamide,,False
3036,Remikiren,,False
3037,Histrelin,,False
3038,Mianserin,,False
3039,Mepivacaine,,False
3040,Chlormadinone,,False
3041,Olive oil,,False
3042,Veralipride,,False
3043,Delapril,,False
3044,Flesinoxan,,False
3045,Neomycin,,False
3046,Eprinomectin,,False
3047,Pyrroloquinoline Quinone,,False
3048,Dazoxiben,,False
3049,Natalizumab,,False
3050,Bornyl acetate,,False
3051,Heme arginate,,False
3052,Esaxerenone,,False
3053,MC-1,,False
3054,Venglustat,,False
3055,Clinafloxacin,,False
3056,Beractant,,False
3057,Lenograstim,,False
3058,PEG-uricase,,False
3059,Amylopectin,,False
3060,Firocoxib,,False
3061,Pefloxacin,,False
3062,Whey,,False
3063,Catumaxomab,,False
3064,Saroglitazar,,False
3065,Iron Dextran,,False
3066,Stanozolol,,False
3067,Cotadutide,,False
3068,Isovaleric Acid,,False
3069,Sulfamethazine,,False
3070,Fumaric acid,,False
3071,Hydrocortisone acetate,,False
3072,Iodide,,False
3073,Terconazole,,False
3074,Bicozamycin,,False
3075,Rufloxacin,,False
3076,Pratosartan,,False
3077,Vorozole,,False
3078,Resolvin E1,,False
3079,beta-D-glucuronic acid,,False
3080,Tazobactam,,False
3081,Secukinumab,,False
3082,CER-001,,False
3083,Amikacin,,False
3084,Rimiterol,,False
3085,Dapivirine,,False
3086,Nomifensine,,False
3087,Brequinar,,False
3088,GTX-758,,False
3089,Metildigoxin,,False
3090,Cyamemazine,,False
3091,Quinacrine,,False
3092,Ebrotidine,,False
3093,Propyphenazone,,False
3094,Ubiquinol,,False
3095,Flurbiprofen axetil,,False
3096,Clenbuterol,,False
3097,Eldecalcitol,,False
3098,Tigecycline,,False
3099,Enflurane,,False
3100,Ipragliflozin,,False
3101,Neuropeptide Y,,False
3102,Ethylenediamine,,False
3103,Vasoactive intestinal peptide,,False
3104,Rusfertide,,False
3105,Doxapram,,False
3106,Rolofylline,,False
3107,Glucoraphanin,,False
3108,Nisoxetine,,False
3109,Nesiritide,,False
3110,Petrolatum,,False
3111,Siltuximab,,False
3112,Ecabet,,False
3113,Camptothecin,,False
3114,Ofatumumab,,False
3115,Benazeprilat,,False
3116,Homatropine,,False
3117,Chiglitazar,,False
3118,Detomidine,,False
3119,Dihydromyricetin,,False
3120,Molidustat,,False
3121,Kojic acid,,False
3122,Epinastine,,False
3123,INCB13739,,False
3124,Botulinum toxin type B,,False
3125,Nicotinamide Mononucleotide,,False
3126,3-O-Methyl-d-glucose,,False
3127,Platelet Activating Factor,,False
3128,Meptazinol,,False
3129,Rimantadine,,False
3130,Maropitant,,False
3131,Florfenicol,,False
3132,Lobaplatin,,False
3133,beta-Sitosterol,,False
3134,Iptacopan,,False
3135,Lanreotide,,False
3136,Latanoprost,,False
3137,Anthranilic acid,,False
3138,Coproporphyrin I,,False
3139,Nedosiran,,False
3140,Sorbinil,,False
3141,Deuterium oxide,,False
3142,Mizolastine,,False
3143,Tmr,,False
3144,Milacemide,,False
3145,Rhubarb,,False
3146,Epeleuton,,False
3147,Noscapine,,False
3148,Sorghum,,False
3149,Blisibimod,,False
3150,Insulin lispro,,False
3151,JNJ-37822681,,False
3152,"7,8-dihydrobiopterin",,False
3153,Amodiaquine,,False
3154,Viqualine,,False
3155,Ritanserin,,False
3156,Tegafur-uracil,,False
3157,Prostaglandin D2,,False
3158,Silibinin,,False
3159,Temafloxacin,,False
3160,Dexpanthenol,,False
3161,Prednimustine,,False
3162,Racemethionine,,False
3163,Tirofiban,,False
3164,Lazabemide,,False
3165,Methantheline,,False
3166,Linsidomine,,False
3167,Ansofaxine,,False
3168,Ribose-5-phosphate,,False
3169,Volixibat,,False
3170,Magnesium trisilicate,,False
3171,Prednicarbate,,False
3172,Coenzyme A,,False
3173,Sodium sulfate,,False
3174,Dynorphin,,False
3175,Hyperforin,,False
3176,Eribulin,,False
3177,Medrogestone,,False
3178,Satavaptan,,False
3179,Thyroglobulin,,False
3180,Mezlocillin,,False
3181,Mafenide,,False
3182,Enprostil,,False
3183,Bambuterol,,False
3184,ME-344,,False
3185,Moricizine,,False
3186,Acetyldigoxin,,False
3187,Kisspeptin,,False
3188,Sertindole,,False
3189,Etanercept,,False
3190,Etavopivat,,False
3191,Oxamniquine,,False
3192,Nitrous acid,,False
3193,Calcium glycerophosphate,,False
3194,Sarpogrelate,,False
3195,D-Methionine,,False
3196,Coconut oil,,False
3197,Antazoline,,False
3198,Sulbactam,,False
3199,Tipepidine,,False
3200,Elinzanetant,Elinzanetant,True
3201,Ipecac,,False
3202,Indoprofen,,False
3203,Dimethyltryptamine,,False
3204,Fluocinonide,,False
3205,Chlortetracycline,,False
3206,Promestriene,,False
3207,Methyltestosterone,,False
3208,7-Nitroindazole,,False
3209,Altanserin,,False
3210,Glycinamide Ribonucleotide,,False
3211,Lentil,,False
3212,Melengestrol acetate,,False
3213,Moxonidine,,False
3214,Adalimumab,,False
3215,Tolnaftate,,False
3216,Remogliflozin etabonate,,False
3217,Elcatonin,,False
3218,Cloprostenol,,False
3219,Sunflower oil,,False
3220,Evocalcet,,False
3221,Martinostat,,False
3222,Dihydroergotoxine,,False
3223,Ethynodiol diacetate,,False
3224,Ciclesonide,,False
3225,Buflomedil,,False
3226,Sodium stibogluconate,,False
3227,Troxerutin,,False
3228,Chickpea,,False
3229,Sinitrodil,,False
3230,Pantethine,,False
3231,Fludeoxyglucose,,False
3232,Fasudil,,False
3233,Phenylpyruvic acid,,False
3234,Imlifidase,,False
3235,Gallamine,,False
3236,Azimilide,,False
3237,Piperaquine,,False
3238,Alcuronium,,False
3239,Mitoguazone,,False
3240,Caramiphen,,False
3241,Adefovir,,False
3242,Ridogrel,,False
3243,Etilevodopa,,False
3244,Escherichia coli,,False
3245,Zingerone,,False
3246,Mepartricin,,False
3247,Phenylacetylglutamine,,False
3248,Candoxatrilat,,False
3249,Cyclacillin,,False
3250,PF-04937319,,False
3251,Plazomicin,,False
3252,Fluorometholone,,False
3253,Olipudase alfa,,False
3254,Bamifylline,,False
3255,Isoflupredone acetate,,False
3256,Phenylacetaldehyde,,False
3257,Echinacea purpurea,,False
3258,Perchlorate,,False
3259,Idrapril,,False
3260,Lesogaberan,,False
3261,Eperisone,,False
3262,Cilomilast,,False
3263,Bronopol,,False
3264,Flunisolide,,False
3265,Tallimustine,,False
3266,Gemeprost,,False
3267,Thiamylal,,False
3268,Progabide,,False
3269,Olprinone,,False
3270,Eptapirone,,False
3271,Nebicapone,,False
3272,Balaglitazone,,False
3273,Flumethasone,,False
3274,Bardoxolone methyl,,False
3275,Amorolfine,,False
3276,Cianopramine,,False
3277,Patritumab,,False
3278,Nandrolone,,False
3279,Ornipressin,,False
3280,Ethylmorphine,,False
3281,Lornoxicam,,False
3282,Dermatan sulfate,,False
3283,Navoximod,,False
3284,Brocresine,,False
3285,Filgrastim,,False
3286,Crinecerfont,Crinecerfont,True
3287,Iohexol,,False
3288,Perphenazine enanthate,,False
3289,Thymopentin,,False
3290,Gadodiamide,,False
3291,Chitin,,False
3292,Avexitide,,False
3293,Nomegestrol acetate,,False
3294,SYNB1020,,False
3295,Camrelizumab,,False
3296,Magnesium aspartate,,False
3297,Hexamethonium,,False
3298,Trapidil,,False
3299,Azaperone,,False
3300,Phenoxyethanol,,False
3301,Tenofovir amibufenamide,,False
3302,Pegargiminase,,False
3303,Pilsicainide,,False
3304,Troglitazone,,False
3305,Davunetide,,False
3306,Dersalazine,,False
3307,Tiadenol,,False
3308,Chondroitin sulfate,,False
3309,Thiram,,False
3310,Dimethicone,,False
3311,Casein,,False
3312,Sodium ferric gluconate complex,,False
3313,Acyline,,False
3314,Brinzolamide,,False
3315,Levosulpiride,,False
3316,Lacidipine,,False
3317,Leukotriene B4,,False
3318,Ferric sodium citrate,,False
3319,Tedisamil,,False
3320,Itazigrel,,False
3321,PAC-1,,False
3322,Azosemide,,False
3323,Cicletanine,,False
3324,Polyestradiol phosphate,,False
3325,Gold sodium thiosulfate,,False
3326,Pegcetacoplan,,False
3327,7-Hydroxystaurosporine,,False
3328,Benfluorex,,False
3329,Teicoplanin,,False
3330,Mirogabalin,,False
3331,Avenanthramides,,False
3332,Cumin,,False
3333,Proxyphylline,,False
3334,Mirvetuximab soravtansine,,False
3335,Abivertinib,,False
3336,Silver nitrate,,False
