original_id,new_id,name
3042,3042,Veralipride
3043,3043,Delapril
3044,3044,Flesinoxan
3045,3045,Neomycin
3046,3046,Eprinomectin
3047,3047,Pyrroloquinoline Quinone
3048,3048,Dazoxiben
3049,3049,Natalizumab
3050,3050,Bornyl acetate
3051,3051,Heme arginate
3052,3052,Esaxerenone
3053,3053,MC-1
3054,3054,Venglustat
3055,3055,Clinafloxacin
3056,3056,Beractant
3057,3057,Lenograstim
3058,3058,PEG-uricase
3059,3059,Amylopectin
3060,3060,Firocoxib
3061,3061,Pefloxacin
3062,3062,Whey
3063,3063,Catumaxomab
3064,3064,Saroglitazar
3065,3065,Iron Dextran
3066,3066,Stanozolol
3067,3067,Cotadutide
3068,3068,Isovaleric Acid
3069,3069,Sulfamethazine
3070,3070,Fumaric acid
3071,3071,Hydrocortisone acetate
3072,3072,Iodide
3073,3073,Terconazole
3074,3074,Bicozamycin
3075,3075,Rufloxacin
3076,3076,Pratosartan
3077,3077,Vorozole
3078,3078,Resolvin E1
3079,3079,beta-D-glucuronic acid
3080,3080,Tazobactam
3081,3081,Secukinumab
3082,3082,CER-001
3083,3083,Amikacin
3084,3084,Rimiterol
3085,3085,Dapivirine
3086,3086,Nomifensine
3087,3087,Brequinar
3088,3088,GTX-758
3089,3089,Metildigoxin
3090,3090,Cyamemazine
3091,3091,Quinacrine
3092,3092,Ebrotidine
3093,3093,Propyphenazone
3094,3094,Ubiquinol
3095,3095,Flurbiprofen axetil
3096,3096,Clenbuterol
3097,3097,Eldecalcitol
3098,3098,Tigecycline
3099,3099,Enflurane
3100,3100,Ipragliflozin
3101,3101,Neuropeptide Y
3102,3102,Ethylenediamine
3103,3103,Vasoactive intestinal peptide
3104,3104,Rusfertide
3105,3105,Doxapram
3106,3106,Rolofylline
3107,3107,Glucoraphanin
3108,3108,Nisoxetine
3109,3109,Nesiritide
3110,3110,Petrolatum
3111,3111,Siltuximab
3112,3112,Ecabet
3113,3113,Camptothecin
3114,3114,Ofatumumab
3115,3115,Benazeprilat
3116,3116,Homatropine
3117,3117,Chiglitazar
3118,3118,Detomidine
3119,3119,Dihydromyricetin
3120,3120,Molidustat
3121,3121,Kojic acid
3122,3122,Epinastine
3123,3123,INCB13739
3124,3124,Botulinum toxin type B
3125,3125,Nicotinamide Mononucleotide
3126,3126,3-O-Methyl-d-glucose
3127,3127,Platelet Activating Factor
3128,3128,Meptazinol
3129,3129,Rimantadine
3130,3130,Maropitant
3131,3131,Florfenicol
3132,3132,Lobaplatin
3133,3133,beta-Sitosterol
3134,3134,Iptacopan
3135,3135,Lanreotide
3136,3136,Latanoprost
3137,3137,Anthranilic acid
3138,3138,Coproporphyrin I
3139,3139,Nedosiran
3140,3140,Sorbinil
3141,3141,Deuterium oxide
3142,3142,Mizolastine
3143,3143,Tmr
3144,3144,Milacemide
3145,3145,Rhubarb
3146,3146,Epeleuton
3147,3147,Noscapine
3148,3148,Sorghum
3149,3149,Blisibimod
3150,3150,Insulin lispro
3151,3151,JNJ-37822681
3152,3152,"7,8-dihydrobiopterin"
3153,3153,Amodiaquine
3154,3154,Viqualine
3155,3155,Ritanserin
3156,3156,Tegafur-uracil
3157,3157,Prostaglandin D2
3158,3158,Silibinin
3159,3159,Temafloxacin
3160,3160,Dexpanthenol
3161,3161,Prednimustine
3162,3162,Racemethionine
3163,3163,Tirofiban
3164,3164,Lazabemide
3165,3165,Methantheline
3166,3166,Linsidomine
3167,3167,Ansofaxine
3168,3168,Ribose-5-phosphate
3169,3169,Volixibat
3170,3170,Magnesium trisilicate
3171,3171,Prednicarbate
3172,3172,Coenzyme A
3173,3173,Sodium sulfate
3174,3174,Dynorphin
3175,3175,Hyperforin
3176,3176,Eribulin
3177,3177,Medrogestone
3178,3178,Satavaptan
3179,3179,Thyroglobulin
3180,3180,Mezlocillin
3181,3181,Mafenide
3182,3182,Enprostil
3183,3183,Bambuterol
3184,3184,ME-344
3185,3185,Moricizine
3186,3186,Acetyldigoxin
3187,3187,Kisspeptin
3188,3188,Sertindole
3189,3189,Etanercept
3190,3190,Etavopivat
3191,3191,Oxamniquine
3192,3192,Nitrous acid
3193,3193,Calcium glycerophosphate
3194,3194,Sarpogrelate
3195,3195,D-Methionine
3196,3196,Coconut oil
3197,3197,Antazoline
3198,3198,Sulbactam
3199,3199,Tipepidine
3200,3200,Elinzanetant
3201,3201,Ipecac
3202,3202,Indoprofen
3203,3203,Dimethyltryptamine
3204,3204,Fluocinonide
3205,3205,Chlortetracycline
3206,3206,Promestriene
3207,3207,Methyltestosterone
3208,3208,7-Nitroindazole
3209,3209,Altanserin
3210,3210,Glycinamide Ribonucleotide
3211,3211,Lentil
3212,3212,Melengestrol acetate
3213,3213,Moxonidine
3214,3214,Adalimumab
3215,3215,Tolnaftate
3216,3216,Remogliflozin etabonate
3217,3217,Elcatonin
3218,3218,Cloprostenol
3219,3219,Sunflower oil
3220,3220,Evocalcet
3221,3221,Martinostat
3222,3222,Dihydroergotoxine
3223,3223,Ethynodiol diacetate
3224,3224,Ciclesonide
3225,3225,Buflomedil
3226,3226,Sodium stibogluconate
3227,3227,Troxerutin
3228,3228,Chickpea
3229,3229,Sinitrodil
3230,3230,Pantethine
3231,3231,Fludeoxyglucose
3232,3232,Fasudil
3233,3233,Phenylpyruvic acid
3234,3234,Imlifidase
3235,3235,Gallamine
3236,3236,Azimilide
3237,3237,Piperaquine
3238,3238,Alcuronium
3239,3239,Mitoguazone
3240,3240,Caramiphen
3241,3241,Adefovir
3242,3242,Ridogrel
3243,3243,Etilevodopa
3244,3244,Escherichia coli
3245,3245,Zingerone
3246,3246,Mepartricin
3247,3247,Phenylacetylglutamine
3248,3248,Candoxatrilat
3249,3249,Cyclacillin
3250,3250,PF-04937319
3251,3251,Plazomicin
3252,3252,Fluorometholone
3253,3253,Olipudase alfa
3254,3254,Bamifylline
3255,3255,Isoflupredone acetate
3256,3256,Phenylacetaldehyde
3257,3257,Echinacea purpurea
3258,3258,Perchlorate
3259,3259,Idrapril
3260,3260,Lesogaberan
3261,3261,Eperisone
3262,3262,Cilomilast
3263,3263,Bronopol
3264,3264,Flunisolide
3265,3265,Tallimustine
3266,3266,Gemeprost
3267,3267,Thiamylal
3268,3268,Progabide
3269,3269,Olprinone
3270,3270,Eptapirone
3271,3271,Nebicapone
3272,3272,Balaglitazone
3273,3273,Flumethasone
3274,3274,Bardoxolone methyl
3275,3275,Amorolfine
3276,3276,Cianopramine
3277,3277,Patritumab
3278,3278,Nandrolone
3279,3279,Ornipressin
3280,3280,Ethylmorphine
3281,3281,Lornoxicam
3282,3282,Dermatan sulfate
3283,3283,Navoximod
3284,3284,Brocresine
3285,3285,Filgrastim
3286,3286,Crinecerfont
3287,3287,Iohexol
3288,3288,Perphenazine enanthate
3289,3289,Thymopentin
3290,3290,Gadodiamide
3291,3291,Chitin
3292,3292,Avexitide
3293,3293,Nomegestrol acetate
3294,3294,SYNB1020
3295,3295,Camrelizumab
3296,3296,Magnesium aspartate
3297,3297,Hexamethonium
3298,3298,Trapidil
3299,3299,Azaperone
3300,3300,Phenoxyethanol
3301,3301,Tenofovir amibufenamide
3302,3302,Pegargiminase
3303,3303,Pilsicainide
3304,3304,Troglitazone
3305,3305,Davunetide
3306,3306,Dersalazine
3307,3307,Tiadenol
3308,3308,Chondroitin sulfate
3309,3309,Thiram
3310,3310,Dimethicone
3311,3311,Casein
3312,3312,Sodium ferric gluconate complex
3313,3313,Acyline
3314,3314,Brinzolamide
3315,3315,Levosulpiride
3316,3316,Lacidipine
3317,3317,Leukotriene B4
3318,3318,Ferric sodium citrate
3319,3319,Tedisamil
3320,3320,Itazigrel
3321,3321,PAC-1
3322,3322,Azosemide
3323,3323,Cicletanine
3324,3324,Polyestradiol phosphate
3325,3325,Gold sodium thiosulfate
3326,3326,Pegcetacoplan
3327,3327,7-Hydroxystaurosporine
3328,3328,Benfluorex
3329,3329,Teicoplanin
3330,3330,Mirogabalin
3331,3331,Avenanthramides
3332,3332,Cumin
3333,3333,Proxyphylline
3334,3334,Mirvetuximab soravtansine
3335,3335,Abivertinib
3336,3336,Silver nitrate
3337,3337,Landiolol
3338,3338,Kaolin
3339,3339,Renzapride
3340,3340,Henagliflozin
3341,3341,19-norandrostenedione
3342,3342,Omapatrilat
3343,3343,Mitiglinide
3344,3344,Benzoylecgonine
3345,3345,S-Nitrosoglutathione
3346,3346,Salinomycin
3347,3347,Dexrazoxane
3348,3348,Ocrelizumab
3349,3349,Strychnine
3350,3350,Gadoversetamide
3351,3351,Tienilic acid
3352,3352,Zotepine
3353,3353,Luminol
3354,3354,Clovoxamine
3355,3355,Deslanoside
3356,3356,Insulin peglispro
3357,3357,Silver sulfadiazine
3358,3358,Pectin
3359,3359,Hydroxyethyl Starch
3360,3360,Eculizumab
3361,3361,Porfimer sodium
3362,3362,Spiradoline
3363,3363,Norgestomet
3364,3364,Aztreonam
3365,3365,Flunixin
3366,3366,Bococizumab
3367,3367,Nerve Growth Factor
3368,3368,Tiotidine
3369,3369,Bixalomer
3370,3370,Favipiravir
3371,3371,Omacetaxine mepesuccinate
3372,3372,Lentinan
3373,3373,Zotiraciclib
3374,3374,Naftopidil
3375,3375,Almond
3376,3376,Wortmannin
3377,3377,Imidapril
3378,3378,Troleandomycin
3379,3379,Trichloroethylene
3380,3380,Oxymetazoline
3381,3381,NXN-188
3382,3382,Clobetasol
3383,3383,Almorexant
3384,3384,Bepirovirsen
3385,3385,Naftidrofuryl
3386,3386,Potassium nitrate
3387,3387,Ornoprostil
3388,3388,Carbamide peroxide
3389,3389,Pimagedine
3390,3390,Trichlormethiazide
3391,3391,Ambasilide
3392,3392,Doxofylline
3393,3393,Nimesulide
3394,3394,Ajoene
3395,3395,PR-104
3396,3396,Gliquidone
3397,3397,Isoquercitrin
3398,3398,Abarelix
3399,3399,Ceralasertib
3400,3400,Halcinonide
3401,3401,Sparteine
3402,3402,Penciclovir
3403,3403,Pirbuterol
3404,3404,Ceruletide
3405,3405,Imarikiren
3406,3406,Telcagepant
3407,3407,Omarigliptin
3408,3408,Lergotrile
3409,3409,Alaproclate
3410,3410,Oxitropium
3411,3411,Morin
3412,3412,Fenflumizole
3413,3413,Krill oil
3414,3414,Daptomycin
3415,3415,Mequitazine
3416,3416,Pranlukast
3417,3417,Cefotaxime
3418,3418,Diphemanil
3419,3419,Lonidamine
3420,3420,Dupilumab
3421,3421,Udenafil
3422,3422,Ammonium chloride
3423,3423,Imipenem
3424,3424,Dimethyl sulfone
3425,3425,Avidin
3426,3426,Cetilistat
3427,3427,Methyl nicotinate
3428,3428,Polidocanol
3429,3429,Solcoseryl
3430,3430,Adinazolam
3431,3431,Zatebradine
3432,3432,Sultamicillin
3433,3433,Interleukin-10
3434,3434,Alrestatin
3435,3435,Shark liver oil
3436,3436,Tolebrutinib
3437,3437,PPI-2458
3438,3438,"5,6-Dimethylbenzimidazole"
3439,3439,Tapinarof
3440,3440,Benralizumab
3441,3441,Tilidine
3442,3442,Milvexian
3443,3443,Silicic acid
3444,3444,Tolrestat
3445,3445,Honey
3446,3446,Mechlorethamine
3447,3447,Cobamamide
3448,3448,TAK-448
3449,3449,Magnesium aspartate hydrochloride
3450,3450,Indoleacetic acid
3451,3451,Isoxsuprine
3452,3452,Hexoprenaline
3453,3453,Norethindrone enanthate
3454,3454,Isometheptene
3455,3455,Orgotein
3456,3456,2-Methylbutanoic Acid
3457,3457,Iclaprim
3458,3458,Mibefradil
3459,3459,Ozagrel
3460,3460,Napabucasin
3461,3461,Zinc protoporphyrin
3462,3462,Sufotidine
3463,3463,Nedocromil
3464,3464,Flax seed
3465,3465,Ozogamicin
3466,3466,Melengestrol
3467,3467,Sodium tetradecyl sulfate
3468,3468,Potassium Iodide
3469,3469,AMGN-0007
3470,3470,Tarloxotinib
3471,3471,Whole Blood
3472,3472,Levcromakalim
3473,3473,Trimegestone
3474,3474,Palm oil
3475,3475,Opipramol
3476,3476,Farglitazar
3477,3477,Fibronectin
3478,3478,Tropifexor
3479,3479,Glucaric acid
3480,3480,Trastuzumab
3481,3481,Zindotrine
3482,3482,Ambroxol
3483,3483,Sodium acetate
3484,3484,Rilmazafone
3485,3485,Ramucirumab
3486,3486,Nocloprost
3487,3487,Indole-3-carbinol
3488,3488,Altrenogest
3489,3489,Evening primrose oil
3490,3490,Coptisine
3491,3491,Cupric glycinate
3492,3492,Valspodar
3493,3493,Geldanamycin
3494,3494,Apraclonidine
3495,3495,Epoetin beta
3496,3496,Chlorine dioxide
3497,3497,Emiglitate
3498,3498,Niceritrol
3499,3499,Secoisolariciresinol
3500,3500,Imeglimin
3501,3501,Butenafine
3502,3502,Ethyl chloride
3503,3503,Neosaxitoxin
3504,3504,Ectoine
3505,3505,Raltitrexed
3506,3506,Borage oil
3507,3507,Sertaconazole
3508,3508,Hydroxytyrosol
3509,3509,Polihexanide
3510,3510,Ciladopa
3511,3511,Gepotidacin
3512,3512,Mavoglurant
3513,3513,Parthenolide
3514,3514,Eltoprazine
3515,3515,Bithionol
3516,3516,Guanadrel
3517,3517,Progranulin
3518,3518,Dimethandrolone Undecanoate
3519,3519,Orbofiban
3520,3520,Detirelix
3521,3521,N-Ethylmaleimide
3522,3522,BQ-123
3523,3523,Framycetin
3524,3524,Omega-6 fatty acids
3525,3525,Prenalterol
3526,3526,Batroxobin
3527,3527,Cimetropium
3528,3528,Imidazole
3529,3529,Econazole
3530,3530,Naftifine
3531,3531,Cerulenin
3532,3532,Beclomethasone 17-monopropionate
3533,3533,Tributyrin
3534,3534,Cyclohexanone
3535,3535,Neodymium
3536,3536,Cycloheximide
3537,3537,Puromycin
3538,3538,Ethacridine
3539,3539,Masitinib
3540,3540,Methscopolamine
3541,3541,Ribulose-5-Phosphate
3542,3542,Furfural
3543,3543,Arecoline
3544,3544,Hematin
3545,3545,Trichostatin A
3546,3546,Staurosporine
3547,3547,Ceftazidime
3548,3548,Tunicamycin
3549,3549,Salicylhydroxamic Acid
3550,3550,Aniracetam
3551,3551,Butylidenephthalide
3552,3552,Propyl Gallate
3553,3553,Suramin
3554,3554,Ginsenoside Rg1
3555,3555,Maleic acid
3556,3556,Ricinoleic acid
3557,3557,Isosorbide
3558,3558,Montmorillonite
3559,3559,Thimerosal
3560,3560,3-hydroxyanthranilic acid
3561,3561,Sodium dichloroacetate
3562,3562,Nefiracetam
3563,3563,Benzylamine
3564,3564,Pelubiprofen
3565,3565,Ethoxyquin
3566,3566,Titanium dioxide
3567,3567,Peoniflorin
3568,3568,alpha-Naphthoflavone
3569,3569,Cycloleucine
3570,3570,Hexestrol
3571,3571,Diphenyleneiodonium
3572,3572,Tempol
3573,3573,Dehydroascorbic acid
3574,3574,Benzolamide
3575,3575,Tryptamine
3576,3576,Vanadium
3577,3577,"1,10-Phenanthroline"
3578,3578,Acteoside
3579,3579,Geraniol
3580,3580,Octopamine
3581,3581,Huperzine A
3582,3582,Cellobiose
3583,3583,Chelerythrine
3584,3584,Methionine sulfoximine
3585,3585,Equilin
3586,3586,Strontium chloride
3587,3587,Sphingosine
3588,3588,Zoxazolamine
3589,3589,Bisindolylmaleimide I
3590,3590,Undecanal
3591,3591,Glycyrrhizic acid
3592,3592,Calcium silicate
3593,3593,Impromidine
3594,3594,Cetyl alcohol
3595,3595,Phthalic Acid
3596,3596,Emetine
3597,3597,Gibberellic acid
3598,3598,Digitoxigenin
3599,3599,Bromopyruvate
3600,3600,Ethanolamine
3601,3601,Methamidophos
3602,3602,Olaquindox
3603,3603,Peracetic acid
3604,3604,Picrotoxin
3605,3605,Nitroarginine
3606,3606,Calyculin A
3607,3607,Nialamide
3608,3608,Sulfobromophthalein
3609,3609,Alginic acid
3610,3610,beta-Naphthoflavone
3611,3611,Dieldrin
3612,3612,Linopirdine
3613,3613,Tubercidin
3614,3614,Protocatechualdehyde
3615,3615,Etifoxine
3616,3616,Cathinone
3617,3617,Protriptyline
3618,3618,Betadex
3619,3619,Somatotropin
3620,3620,"5,7-Dichlorokynurenic acid"
3621,3621,"Inositol 2,4,5-trisphosphate"
3622,3622,Valinomycin
3623,3623,N-omega-nitro-L-arginine methyl ester
3624,3624,Flufenamic acid
3625,3625,Vinpocetine
3626,3626,Fructose-6-phosphate
3627,3627,Telenzepine
3628,3628,N-Acetylglucosamine
3629,3629,Paraoxon
3630,3630,Epibatidine
3631,3631,Microcrystalline cellulose
3632,3632,Rose bengal
3633,3633,Ursolic acid
3634,3634,Acrylic Acid
3635,3635,Molybdate
3636,3636,Chlorisondamine
3637,3637,Pinacidil
3638,3638,Daphnetin
3639,3639,Phosphoenolpyruvate
3640,3640,Farnesol
3641,3641,Tributyltin
3642,3642,Dorsomorphin
3643,3643,Amfonelic acid
3644,3644,Buformin
3645,3645,Sodium carbonate
3646,3646,Potassium permanganate
3647,3647,Pipecuronium
3648,3648,Minaprine
3649,3649,20-Hydroxyecdysone
3650,3650,Phloretin
3651,3651,Ginsenoside Rb1
3652,3652,4-Oxosebacic Acid
3653,3653,Idarubicin
3654,3654,Trilostane
3655,3655,5-Hydroxymethylfurfural
3656,3656,Honokiol
3657,3657,Oxyclozanide
3658,3658,Phlorizin
3659,3659,Graphite
3660,3660,Ethyl pyruvate
3661,3661,Amitraz
3662,3662,Ferric chloride
3663,3663,Fisetin
3664,3664,Tocainide
3665,3665,Denatonium
3666,3666,Rotenone
3667,3667,Ocaperidone
3668,3668,Dexpramipexole
3669,3669,Trecadrine
3670,3670,Cytochalasin B
3671,3671,Rhein
3672,3672,25-Hydroxycholesterol
3673,3673,Cytisine
3674,3674,Flavone
3675,3675,Gelatin
3676,3676,Gingerol
3677,3677,Benzyl alcohol
3678,3678,Spiperone
3679,3679,Quinpirole
3680,3680,3-Methyladenine
3681,3681,Chlorophyll A
3682,3682,Coconut
3683,3683,Pridopidine
3684,3684,Glycochenodeoxycholic Acid
3685,3685,Furafylline
3686,3686,Benactyzine
3687,3687,Salicylamide
3688,3688,Dichloroisoproterenol
3689,3689,Higenamine
3690,3690,Cilastatin
3691,3691,Betaine aldehyde
3692,3692,Mersalyl
3693,3693,Fadrozole
3694,3694,Norbixin
3695,3695,Candicidin
3696,3696,Silk sericin
3697,3697,Paraldehyde
3698,3698,Chloralose
3699,3699,Lobeline
3700,3700,Phenothiazine
3701,3701,Benoxaprofen
3702,3702,Rubidium
3703,3703,Resorcinol
3704,3704,Trifluoroethanol
3705,3705,Sulfisoxazole
3706,3706,Amperozide
3707,3707,Brodimoprim
3708,3708,Fenthion
3709,3709,Tetrandrine
3710,3710,Denbufylline
3711,3711,Stannous chloride
3712,3712,Aceglutamide
3713,3713,Dihydrolipoic Acid
3714,3714,Onion
3715,3715,Cupric oxide
3716,3716,Fusarium oxysporum
3717,3717,Carbendazim
3718,3718,Protamine sulfate
3719,3719,Tenidap
3720,3720,Pamiparib
3721,3721,Sulconazole
3722,3722,Acacia
3723,3723,Nitroaspirin
3724,3724,Thiacloprid
3725,3725,Sulfadiazine
3726,3726,Roxithromycin
3727,3727,Oleoyl-estrone
3728,3728,Acetophenazine
3729,3729,N-methylnicotinamide
3730,3730,Andrographolide
3731,3731,Deoxyinosine
3732,3732,Kainic acid
3733,3733,Polyvinyl alcohol
3734,3734,Icariin
3735,3735,Efinaconazole
3736,3736,Baicalein
3737,3737,Niflumic acid
3738,3738,Oxymatrine
3739,3739,Etorphine
3740,3740,Suplatast
3741,3741,Ubenimex
3742,3742,Alprenolol
3743,3743,Tecastemizole
3744,3744,Pirarubicin
3745,3745,Pempidine
3746,3746,Hydroxycitronellal
3747,3747,Lumiflavin
3748,3748,Iproniazid
3749,3749,Furegrelate
3750,3750,"2,4-Dinitrophenol"
3751,3751,Cinnamic acid
3752,3752,Sulfanilamide
3753,3753,Safingol
3754,3754,Tiamulin
3755,3755,Mercuric chloride
3756,3756,"5-methoxy-N,N-dimethyltryptamine"
3757,3757,Apomine
3758,3758,Okra
3759,3759,Acetamide
3760,3760,Ergometrine
3761,3761,Zinc mesoporphyrin
3762,3762,DPCPX
3763,3763,Taltirelin
3764,3764,Calcium alginate
3765,3765,Molybdenum cofactor
3766,3766,Difloxacin
3767,3767,GB-115
3768,3768,Propentofylline
3769,3769,Isoferulic acid
3770,3770,Triptolide
3771,3771,Selenocysteine
3772,3772,Hexobarbital
3773,3773,Methaqualone
3774,3774,Polymyxin B
3775,3775,Butylparaben
3776,3776,Methylparaben
3777,3777,Mannose 6-phosphate
3778,3778,Lactobionic acid
3779,3779,Piperonyl butoxide
3780,3780,Wood creosote
3781,3781,Niclosamide
3782,3782,Sulbutiamine
3783,3783,Cidofovir
3784,3784,Ribitol
3785,3785,Sulfaclozine
3786,3786,Lettuce
3787,3787,Floxuridine
3788,3788,Doxifluridine
3789,3789,TPMPA
3790,3790,Sodium perchlorate
3791,3791,Tetrahydropalmatine
3792,3792,alpha-Arbutin
3793,3793,Domoic Acid
3794,3794,Bentonite
3795,3795,Methyl salicylate
3796,3796,Sepiapterin
3797,3797,Agmatine
3798,3798,Amidephrine
3799,3799,Dihydrostreptomycin
3800,3800,Fipexide
3801,3801,Phosphoric acid
3802,3802,Carbaryl
3803,3803,Cyclothiazide
3804,3804,Kelatorphan
3805,3805,Glucose oxidase
3806,3806,Mephedrone
3807,3807,Zaprinast
3808,3808,gamma-Butyrolactone
3809,3809,Sobrerol
3810,3810,Pramiverine
3811,3811,AK106-001616
3812,3812,Synephrine
3813,3813,Tiropramide
3814,3814,Carbon black
3815,3815,Fendiline
3816,3816,Omecamtiv Mecarbil
3817,3817,Alloin
3818,3818,CXA-10
3819,3819,Streptozocin
3820,3820,Benzyl isothiocyanate
3821,3821,Phloroglucinol
3822,3822,Pheniprazine
3823,3823,Tisagenlecleucel
3824,3824,Fumagillin
3825,3825,Violaxanthin
3826,3826,Harmaline
3827,3827,Ribose-1-Phosphate
3828,3828,Potassium hydroxide
3829,3829,Lysozyme
3830,3830,Dizocilpine
3831,3831,Triclocarban
3832,3832,Glyceraldehyde-3-Phosphate Dehydrogenase
3833,3833,Cyclic GMP
3834,3834,Allysine
3835,3835,Sodium metabisulfite
3836,3836,Anthralin
3837,3837,S-Methylcysteine
3838,3838,Eticlopride
3839,3839,Rilmakalim
3840,3840,Amlexanox
3841,3841,Thiamphenicol
3842,3842,Latrepirdine
3843,3843,Dixanthogen
3844,3844,Budipine
3845,3845,trans-urocanic acid
3846,3846,Oxibendazole
3847,3847,Ginseng
3848,3848,Belinostat
3849,3849,Methapyrilene
3850,3850,Sarizotan
3851,3851,Clinofibrate
3852,3852,Cibacron Blue
3853,3853,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide
3854,3854,alpha-Tocopherol acetate
3855,3855,Glutaric Acid
3856,3856,Norvaline
3857,3857,Peramivir
3858,3858,Bupranolol
3859,3859,PACAP38
3860,3860,Lithium chloride
3861,3861,Danofloxacin
3862,3862,Sarafloxacin
3863,3863,Hydroquinidine
3864,3864,Panitumumab
3865,3865,Pentolinium
3866,3866,Thymoquinone
3867,3867,Mercaptoethanol
3868,3868,Polyglycolic acid
3869,3869,Benzydamine
3870,3870,Bacillus subtilis
3871,3871,Hydroxyprogesterone
3872,3872,Ammonium molybdate
3873,3873,Oxethazaine
3874,3874,Tariquidar
3875,3875,Falipamil
3876,3876,Tripelennamine
3877,3877,Chloroxylenol
3878,3878,Shogaol
3879,3879,Cefepime
3880,3880,Rhodamine B
3881,3881,Cresol
3882,3882,Calcimycin
3883,3883,Indralin
3884,3884,Paeonol
3885,3885,Myxothiazol
3886,3886,Phenolphthalein
3887,3887,Gramicidin D
3888,3888,Pyronaridine
3889,3889,Emedastine
3890,3890,Orotic acid
3891,3891,Interferon Gamma
3892,3892,Efrotomycin
3893,3893,Ethoxzolamide
3894,3894,Maltotetraose
3895,3895,Polyethylene glycol 400
3896,3896,Plasminogen
3897,3897,N-acetylserotonin
3898,3898,Ginsenoside Rd
3899,3899,Lactobacillus plantarum
3900,3900,Bacteroides thetaiotaomicron
3901,3901,Rice
3902,3902,Sulprostone
3903,3903,Reproterol
3904,3904,Vistusertib
3905,3905,Caspofungin
3906,3906,TAK-475
3907,3907,AV-101
3908,3908,Glyoxylic acid
3909,3909,Proflavine
3910,3910,Aspergillus nidulans
3911,3911,Perfosfamide
3912,3912,Phosphoramidon
3913,3913,Caryophyllene
3914,3914,Acetylene
3915,3915,Tylosin
3916,3916,Potassium iodate
3917,3917,Terodiline
3918,3918,Sulfaguanidine
3919,3919,Quipazine
3920,3920,Ferric oxyhydroxide
3921,3921,Undecanoic acid
3922,3922,Oleandrin
3923,3923,Isonicotinic acid
3924,3924,Hydracrylic acid
3925,3925,Cinnamon oil
3926,3926,3-Methoxybenzamide
3927,3927,Oxymetholone
3928,3928,Azastene
3929,3929,Zopolrestat
3930,3930,Butylated hydroxytoluene
3931,3931,Dinitrochlorobenzene
3932,3932,TT-232
3933,3933,D-glyceraldehyde
3934,3934,Turpentine
3935,3935,Tolonidine
3936,3936,2-Methoxyestradiol
3937,3937,Anamorelin
3938,3938,Tetramethylammonium
3939,3939,Latrunculin B
3940,3940,Bremelanotide
3941,3941,Nigericin
3942,3942,Baxdrostat
3943,3943,Ciglitazone
3944,3944,S-adenosyl-L-homocysteine
3945,3945,Cyanamide
3946,3946,Oxolinic acid
3947,3947,Selenious acid
3948,3948,Epalrestat
3949,3949,Bombesin
3950,3950,Cinepazide
3951,3951,Tantalum
3952,3952,Fosmidomycin
3953,3953,Phenethylamine
3954,3954,Micafungin
3955,3955,Chlorphentermine
3956,3956,Flubendazole
3957,3957,Telotristat
3958,3958,Licochalcone A
3959,3959,Tranilast
3960,3960,Lumichrome
3961,3961,Recombinant Human Thrombopoietin
3962,3962,Phenethyl Isothiocyanate
3963,3963,Dipipanone
3964,3964,Luliconazole
3965,3965,Dextrorphan
3966,3966,Phenazepam
3967,3967,Inosinic Acid
3968,3968,Tozasertib
3969,3969,Acesulfame
3970,3970,NS-398
3971,3971,Vincanol
3972,3972,Sulfur hexafluoride
3973,3973,Peridinin
3974,3974,Dihydroergocryptine
3975,3975,"2,4-Dihydroxybenzoic Acid"
3976,3976,4-Carboxyphenylboronic Acid
3977,3977,Misonidazole
3978,3978,nor-NOHA
3979,3979,Nepicastat
3980,3980,D-arginine
3981,3981,Tipifarnib
3982,3982,Chloric acid
3983,3983,Isoquinoline
3984,3984,Artemin
3985,3985,Gabaculine
3986,3986,Nipecotic acid
3987,3987,Talimogene laherparepvec
3988,3988,Pramiconazole
3989,3989,Kinetin
3990,3990,Bemegride
3991,3991,Pepstatin
3992,3992,Barbital
3993,3993,Metharbital
3994,3994,Pyrantel
3995,3995,N-Acetylmethionine
3996,3996,Dequalinium
3997,3997,Lupeol
3998,3998,Acriflavine
3999,3999,Oridonin
4000,4000,Atipamezole
4001,4001,NNZ-2591
4002,4002,Gentamicin C1a
4003,4003,Cloricromen
4004,4004,Vitexin
4005,4005,Ipsapirone
4006,4006,Perflubron
4007,4007,Picric acid
4008,4008,Amyl acetate
4009,4009,Acetophenone
4010,4010,Tamibarotene
4011,4011,Rice bran
4012,4012,Ecgonine
4013,4013,Masoprocol
4014,4014,Norelgestromin
4015,4015,Olpadronic acid
4016,4016,Leupeptin
4017,4017,Capsicum oleoresin
4018,4018,Adelmidrol
4019,4019,Ladostigil
4020,4020,Nafoxidine
4021,4021,Cymarin
4022,4022,Emicizumab
4023,4023,Fasentin
4024,4024,Sulfathiazole
4025,4025,Tedizolid
4026,4026,Flutrimazole
4027,4027,Sacrosidase
4028,4028,Mesulergine
4029,4029,Alisporivir
4030,4030,Tisopurine
4031,4031,Cyfluthrin
4032,4032,Guanoxabenz
4033,4033,OPC-14523
4034,4034,Nalorphine
4035,4035,Trimazosin
4036,4036,Tertatolol
4037,4037,Verbenone
4038,4038,Isatuximab
