new_id,name,smiles
1433,Estrone Glucuronide,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OC5C(C(C(C(O5)C(=O)O)O)O)O
1434,Chloroform,C(Cl)(Cl)Cl
1435,Osthol,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
1436,Ethanolamine,C(CO)N
1437,Celastrol,CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O
1438,Deoxynivalenol,CC1=CC2C(C(C1=O)O)(C3(CC(C(C34CO4)O2)O)C)CO
1439,Eupatorin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O
1440,Propranolol,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
1441,Hydroxysafflor Yellow A,C1=CC(=CC=C1C=CC(=C2C(=C(C(=O)C(C2=O)(C3C(C(C(C(O3)CO)O)O)O)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O
1442,Borneol,CC1(C2CCC1(C(C2)O)C)C
1443,Laudanine,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)OC)OC
1444,3-Methyl-1-Butylamine,CC(C)CCN
1445,"2-Amino-3-Methylimidazo[4,5-F]Quinoline",CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N
1446,"N2,N2-Dimethylguanosine",CN(C)C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O
1447,1-Methyladenosine,CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O
1448,Thiabendazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
1449,Costunolide,CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C
1450,Cryptotanshinone,CC1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
1451,Ginkgolide A,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O
1452,1-Octanol,CCCCCCCCO
1453,Demethoxycurcumin,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O
1454,Geranylacetone,CC(=CCCC(=CCCC(=O)C)C)C
1455,25-Hydroxycholesterol,CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
1456,(S)-Reticuline,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC
1457,Muramic Acid,CC(C(=O)O)OC1C(C(OC(C1O)CO)O)N
1458,Alpha-Terpineol,CC1=CCC(CC1)C(C)(C)O
1459,Cirsiliol,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)OC
1460,Liquiritigenin,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O
1461,Canthaxanthin,CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(C(=O)CCC2(C)C)C)C)C
1462,Sphingosine,CCCCCCCCCCCCCC=CC(C(CO)N)O
1463,Calmodulin,C(CCN)CC(C(=O)N)NC=O
1464,Dcmp,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O
1465,Arginine Hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl
1466,Hyperin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
1467,Brassicasterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
1468,Ginsenoside Rc,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C
1469,Hordenine,CN(C)CCC1=CC=C(C=C1)O
1470,Sclareol,CC1(CCCC2(C1CCC(C2CCC(C)(C=C)O)(C)O)C)C
1471,Didymin,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O
1472,Poncirin,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O
1473,Rhoifolin,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
1474,Udp,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
1475,Quinic Acid,C1C(C(C(CC1(C(=O)O)O)O)O)O
1476,Trilobatin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O
1477,Chlorite,[O-]Cl=O
1478,Benzylamine,C1=CC=C(C=C1)CN
1479,Pelargonidin,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O
1480,Ecdysone,CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O
1481,Glycerylphosphoinositol,
1482,Pentanal,CCCCC=O
1483,Gentiobiose,C(C1C(C(C(C(O1)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O
1484,Cyanidin 3-Glucoside,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O
1485,3-Hydroxybenzoic Acid,C1=CC(=CC(=C1)O)C(=O)O
1486,Ctp,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1487,"1,3,7,9-Tetramethyluric Acid",CN1C2=C(N(C1=O)C)N(C(=O)N(C2=O)C)C
1488,Adenine,C1=NC2=NC=NC(=C2N1)N
1489,Pentacosanoic Acid,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
1490,Friedelin,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C
1491,Menthone,CC1CCC(C(=O)C1)C(C)C
1492,Indoxyl Sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
1493,Hypochlorite,[O-]Cl
1494,Dicoumarol,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
1495,2-Butanol,CCC(C)O
1496,(E)-Zeatin,CC(=CCNC1=NC=NC2=C1NC=N2)CO
1497,Beta-Amyrin,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C
1498,Ethyl Gallate,CCOC(=O)C1=CC(=C(C(=C1)O)O)O
1499,N-Acetyldopamine,CC(=O)NCCC1=CC(=C(C=C1)O)O
1500,Maleic Acid,C(=CC(=O)O)C(=O)O
1501,Salvianolic Acid B,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O
1502,5-Hydroxydopamine,C1=C(C=C(C(=C1O)O)O)CCN
1503,Cuminaldehyde,CC(C)C1=CC=C(C=C1)C=O
1504,Aconitic Acid,C(C(=CC(=O)O)C(=O)O)C(=O)O
1505,Cinchonidine,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O
1506,Euphol,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C
1507,Psoralidin,CC(=CCC1=CC2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)C
1508,Nerolidol,CC(=CCCC(=CCCC(C)(C=C)O)C)C
1509,Schisandrin B,CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4CC1C)OC)OC)OC)OC)OCO3
1510,L-Saccharopine,C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N
1511,Casuarinin,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C4C5C(C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O
1512,Hypotaurine,C(CS(=O)O)N
1513,5-Methyltetrahydrofolic Acid,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
1514,Ferrous Gluconate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Fe+2]
1515,Obtusifoliol,CC1C2CCC3=C(C2(CCC1O)C)CCC4(C3(CCC4C(C)CCC(=C)C(C)C)C)C
1516,Tamarixetin,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
1517,"L-Galactono-1,4-Lactone",C(C(C1C(C(C(=O)O1)O)O)O)O
1518,Myo-Inositol 1-Phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
1519,5-Hydroxymethyl-2-Furancarboxaldehyde,C1=C(OC(=C1)C=O)CO
1520,Ginkgolide B,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O
1521,3-Phospho-D-Glycerate,C(C(C(=O)O)O)OP(=O)(O)O
1522,Rotundifolone,CC(=C1CCC2(C(C1=O)O2)C)C
1523,Neochlorogenic Acid,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
1524,Cyclic-Amp,C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O
1525,Neoxanthin,CC(=CC=CC=C(C)C=CC=C(C)C=C=C1C(CC(CC1(C)O)O)(C)C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C
1526,Pomolic Acid,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O
1527,Phosphoribosyl Pyrophosphate,C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O
1528,Butylated Hydroxyanisole,
1529,Carnosol,CC(C)C1=C(C(=C2C(=C1)C3CC4C2(CCCC4(C)C)C(=O)O3)O)O
1530,(E)-2-Hexen-1-Ol,CCCC=CCO
1531,Oleocanthal,CC=C(C=O)C(CC=O)CC(=O)OCCC1=CC=C(C=C1)O
1532,S-Methyl-L-Methionine Chloride,
1533,Allopregnanolone,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
1534,Selenocysteine,C(C(C(=O)O)N)[SeH]
1535,Monosodium Glutamate,C(CC(=O)[O-])C(C(=O)O)N.O.[Na+]
1536,Fenugreekine,C1=CC(=NC(=C1)C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O
1537,16Alpha-Hydroxyestrone,CC12CCC3C(C1CC(C2=O)O)CCC4=C3C=CC(=C4)O
1538,Tropine,CN1C2CCC1CC(C2)O
1539,Stevioside,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O
1540,1-Methoxy-4-(2-Propenyl)Benzene,COC1=CC=C(C=C1)CC=C
1541,Fumonisin B1,CCCCC(C)C(C(CC(C)CC(CCCCC(CC(C(C)N)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O
1542,"3,7-Dimethyluric Acid",CN1C2=C(NC1=O)N(C(=O)NC2=O)C
1543,7-Methylxanthine,CN1C=NC2=C1C(=O)NC(=O)N2
1544,Menadiol,CC1=C(C2=CC=CC=C2C(=C1)O)O
1545,"Inositol 1,3,4,5,6-Pentakisphosphate",C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O
1546,Lupanine,C1CCN2CC3CC(C2C1)CN4C3CCCC4=O
1547,Geniposidic Acid,C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO
1548,Dynorphin A,
1549,Methylmalonyl-Coa,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
1550,Phthalic Acid,C1=CC=C(C(=C1)C(=O)O)C(=O)O
1551,4-Methylumbelliferone Glucuronide,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O
1552,Norharman,C1=CC=C2C(=C1)C3=C(N2)C=NC=C3
1553,Glucaric Acid,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
1554,Fenchone,CC1(C2CCC(C2)(C1=O)C)C
1555,8-Acetoxypinoresinol,CC(=O)OC12COC(C1COC2C3=CC(=C(C=C3)O)OC)C4=CC(=C(C=C4)O)OC
1556,4-Methylphenol,CC1=CC=C(C=C1)O
1557,Salicin,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O
1558,1-Deoxy-D-Xylulose 5-Phosphate,CC(=O)C(C(COP(=O)(O)O)O)O
1559,Selenophosphate,[O-]P(=[Se])([O-])[O-]
1560,"3,4-Dimethyl-1,2-Cyclopentanedione",CC1CC(=O)C(=O)C1C
1561,Pentadecanoic Acid,CCCCCCCCCCCCCCC(=O)O
1562,Cynaropicrin,C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO
1563,Xylopine,COC1=CC2=C(C=C1)C3=C4C(C2)NCCC4=CC5=C3OCO5
1564,Rhapontin,COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O
1565,8-Hydroxyguanosine,C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)O
1566,Longifolene,CC1(CCCC2(C3C1C(C2=C)CC3)C)C
1567,Galactosamine,C(C1C(C(C(C(O1)O)N)O)O)O
1568,Propanoate,CCC(=O)[O-]
1569,Licoisoflavone A,CC(=CCC1=C(C=CC(=C1O)C2=COC3=CC(=CC(=C3C2=O)O)O)O)C
1570,Pregnenolone,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
1571,Hyodeoxycholic Acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C
1572,Genipin,COC(=O)C1=COC(C2C1CC=C2CO)O
1573,"P-Mentha-1,8-Dien-7-Ol",CC(=C)C1CCC(=CC1)CO
1574,Prostaglandin F2A,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
1575,Diosmetin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
1576,6-Methylscutellarein,
1577,Scyllitol,C1(C(C(C(C(C1O)O)O)O)O)O
1578,Benzyl Benzoate,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
1579,Fmn,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O
1580,Butyl Acetate,CCCCOC(=O)C
1581,7-Ketocholesterol,CC(C)CCCC(C)C1CCC2C1(CCC3C2C(=O)C=C4C3(CCC(C4)O)C)C
1582,Pentoses,C1C(C(C(C(O1)O)O)O)O
1583,Quercitrin,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
1584,Capsidiol,CC1C(CC(C2=CCC(CC12C)C(=C)C)O)O
1585,N1-Acetylspermidine,CC(=O)NCCCNCCCCN
1586,11-Cis-Retinaldehyde,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C
1587,11-Cis-Retinol,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
1588,Beta-Cryptoxanthin,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C
1589,Acacetin,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
1590,Chiro-Inositol,C1(C(C(C(C(C1O)O)O)O)O)O
1591,Methyl Alpha-D-Glucopyranoside,COC1C(C(C(C(O1)CO)O)O)O
1592,Bergaptol,C1=CC(=O)OC2=CC3=C(C=CO3)C(=C21)O
1593,"4-Hydroxy-3,5-Dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O
1594,Cucurbitacin B,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O
1595,"1,4-Cineole",CC(C)C12CCC(O1)(CC2)C
1596,"3,4-Dihydroxymandelate",C1=CC(=C(C=C1C(C(=O)O)O)O)O
1597,Thujopsene,CC1=CCC2(CCCC(C23C1C3)(C)C)C
1598,Dihydrocapsaicin,CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
1599,Xanthurenic Acid,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O
1600,Brassinolide,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O
1601,Picolinic Acid,C1=CC=NC(=C1)C(=O)O
1602,Beta-Ionone,CC1=C(C(CCC1)(C)C)C=CC(=O)C
1603,Deoxycytidine,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
1604,Isovanillic Acid,COC1=C(C=C(C=C1)C(=O)O)O
1605,Lysolecithin,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
1606,Pisatin,COC1=CC2=C(C=C1)C3C(CO2)(C4=CC5=C(C=C4O3)OCO5)O
1607,N-Propanol,CCCO
1608,L-Homoarginine,C(CCN=C(N)N)CC(C(=O)O)N
1609,Coniferyl Aldehyde,COC1=C(C=CC(=C1)C=CC=O)O
1611,L-Quebrachitol,COC1C(C(C(C(C1O)O)O)O)O
1612,5-Hydroxyindole-3-Acetic Acid,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O
1613,Norvaline,CCCC(C(=O)O)N
1614,Flazine Methyl Ether,COCC1=CC=C(O1)C2=C3C(=CC(=N2)C(=O)O)C4=CC=CC=C4N3
1615,Furaneol,CC1C(=O)C(=C(O1)C)O
1616,Jaceosidin,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O
1617,Dimethyl Sulfide,CSC
1618,Chitobiose,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C=O)N)O)N)O)O)O
1619,Haematin,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C(=C3CCC(=O)O)C)CCC(=O)O.O.[Fe+2]
1620,4-Hydroxy-2-Nonenal,CCCCCC(C=CC=O)O
1621,Xanthosine,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O
1622,Gibberellins,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O
1623,Cyanidin 3-Rutinoside,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O)O.[Cl-]
1624,27-Hydroxycholesterol,CC(CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)CO
1625,Pallidol,C1=CC(=CC=C1C2C3C(C(C4=C3C=C(C=C4O)O)C5=CC=C(C=C5)O)C6=C2C(=CC(=C6)O)O)O
1626,Pristane,CC(C)CCCC(C)CCCC(C)CCCC(C)C
1627,Deoxyribose,C1C(C(OC1O)CO)O
1628,Malonyl-Coa,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O
1629,Medicagenic Acid,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1)C)C(=O)O)C
1630,Isoalantolactone,CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C
1631,Sinensetin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC
1632,Sennoside A,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
1633,Angelicin,C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3
1634,Aminoadipic Acid,C(CC(C(=O)O)N)CC(=O)O
1635,Sodium Benzoate,C1=CC=C(C=C1)C(=O)[O-].[Na+]
1636,N-Acetyl-L-Glutamate,CC(=O)NC(CCC(=O)O)C(=O)O
1637,Strigol,CC1=CC(OC1=O)OC=C2C3CC4=C(C3OC2=O)C(CCC4O)(C)C
1638,Antheraxanthin,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C)C)C
1639,Alloxan,C1(=O)C(=O)NC(=O)NC1=O
1640,Leukotriene D4,CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)NCC(=O)O)N
1641,Tellimagrandin Ii,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O
1642,Herniarin,COC1=CC2=C(C=C1)C=CC(=O)O2
1643,"1,2,3,4-Tetrahydroisoquinoline",C1CNCC2=CC=CC=C21
1644,Nootkatone,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C
1645,(E)-Resveratrol 3-Glucoside,
1646,Ethyl Oleate,CCCCCCCCC=CCCCCCCCC(=O)OCC
1647,4-Hydroxybenzyl Alcohol,C1=CC(=CC=C1CO)O
1648,Panaxytriol,CCCCCCCC(C(CC#CC#CC(C=C)O)O)O
1649,Physapubenolide,CC1=C(C(=O)OC(C1)C(C)C2CC(C3(C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)OC(=O)C)C
1650,Cucurbitacin I,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C
1651,Nadp+,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
1652,"3,5,8-Megastigmatrien-7-One",
1653,Isoquinoline,C1=CC=C2C=NC=CC2=C1
1654,Propanal,CCC=O
1655,Oleanonic Acid,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1)C)C(=O)O)C
1656,Phenylacetaldehyde,C1=CC=C(C=C1)CC=O
1657,"2,5-Dimethylpyrazine",CC1=CN=C(C=N1)C
1658,Fructose 1-Phosphate,C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O
1659,Kaempferol 3-Galactoside,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
1660,Sodium Citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
1661,Glyceraldehyde,C(C(C=O)O)O
1662,Selenocystine,C(C(C(=O)O)N)[Se][Se]CC(C(=O)O)N
1663,Sodium Carbonate,C(=O)([O-])[O-].[Na+].[Na+]
1664,Piperitone,CC1=CC(=O)C(CC1)C(C)C
1665,S-Nitrosoglutathione,C(CC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(C(=O)O)N
1666,2-Heptanone,CCCCCC(=O)C
1667,Tomatine,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1
1668,Turanose,C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(=O)CO)O)O)O)O
1669,Sorbitol 6-Phosphate,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O
1670,Auxin,CCC(C)C1CC(C(=C1)C(CC(C(C(=O)O)O)O)O)C(C)CC
1671,Oleacein,CC=C(C=O)C(CC=O)CC(=O)OCCC1=CC(=C(C=C1)O)O
1672,Thiophene,C1=CSC=C1
1673,Schisantherin A,CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4C(C1(C)O)OC(=O)C5=CC=CC=C5)OC)OC)OC)OC)OCO3
1674,Fructose 6-Phosphate,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O
1675,3-Phosphoglyceric Acid,C(C(C(=O)O)O)OP(=O)(O)O
1676,Glutaric Acid,C(CC(=O)O)CC(=O)O
1677,Bromide,[Br-]
1678,Maltol,CC1=C(C(=O)C=CO1)O
1679,Phytanic Acid,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O
1680,Mannose 6-Phosphate,C(C(C(C(C(C=O)O)O)O)O)OP(=O)(O)O
1681,D-Alanyl-D-Alanine,CC(C(=O)NC(C)C(=O)O)N
1682,Pterin,C1=CN=C2C(=N1)C(=O)NC(=N2)N
1683,Anonaine,C1CNC2CC3=CC=CC=C3C4=C2C1=CC5=C4OCO5
1684,Curvacin A,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)N)C=O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CS)NC(=O)C(C)N
1685,Monotropein,C1=CC(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)(CO)O
1686,Ethyl Butyrate,CCCC(=O)OCC
1687,Dihydropteridine,C1CN=C2C(=N1)C=NC=N2
1688,Quercetagetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O)O
1689,Dynorphin B,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)CNC(=O)C(CC3=CC=C(C=C3)O)N
1690,Gibberellin A3,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O
