head,relation,tail,weight,source,head_type,tail_type
Indomethacin,substrate_of,SLCO1A2,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,SLCO1A2,1.0,drugbank,DRUG,TARGET
Indomethacin,substrate_of,SLC22A6,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,SLC22A6,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Indomethacin,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,ABCC2,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,ABCC11,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,SLC22A11,1.0,drugbank,DRUG,TARGET
Indomethacin,substrate_of,SLC10A1,1.0,drugbank,DRUG,TARGET
Indomethacin,substrate_of,SLC22A7,1.0,drugbank,DRUG,TARGET
Indomethacin,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Indomethacin,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Indomethacin,binds,ALB,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP2E1,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP2A6,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,embC,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,embB,1.0,drugbank,DRUG,TARGET
Ethambutol,inhibits,embA,1.0,drugbank,DRUG,TARGET
Metformin,inhibits,ETFDH,1.0,drugbank,DRUG,TARGET
Metformin,induces,PRKAB1,1.0,drugbank,DRUG,TARGET
Metformin,activates,PRKAB1,1.0,drugbank,DRUG,TARGET
Metformin,modulates,SLC47A1,1.0,drugbank,DRUG,TARGET
Metformin,activates,ACACB,1.0,drugbank,DRUG,TARGET
Metformin,inhibits,GPD1,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC22A1,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC22A2,1.0,drugbank,DRUG,TARGET
Metformin,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC22A3,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC47A1,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC29A4,1.0,drugbank,DRUG,TARGET
Metformin,substrate_of,SLC47A2,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Methadone,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Methadone,induces,CYP2B6,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP19A1,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2C18,1.0,drugbank,DRUG,TARGET
Methadone,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,UGT2B4,1.0,drugbank,DRUG,TARGET
Methadone,activates,OPRM1,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,GRIN1,1.0,drugbank,DRUG,TARGET
Methadone,activates,OPRD1,1.0,drugbank,DRUG,TARGET
Methadone,activates,CHRNA7,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,HTR3A,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,CHRNA3,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,CHRNA4,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,CHRNB2,1.0,drugbank,DRUG,TARGET
Methadone,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Methadone,binds,ORM1,1.0,drugbank,DRUG,TARGET
Methadone,binds,ALB,1.0,drugbank,DRUG,TARGET
Olanzapine,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Olanzapine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Olanzapine,substrate_of,FMO3,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Olanzapine,substrate_of,UGT1A4,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,DRD2,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,DRD5,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,DRD3,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,DRD4,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HTR3A,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HTR6,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,ADRA1B,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CHRM2,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,CHRM4,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,HTR1A,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,ADRB1,1.0,drugbank,DRUG,TARGET
Olanzapine,inhibits,GABRA1,1.0,drugbank,DRUG,TARGET
Olanzapine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Olanzapine,binds,ALB,1.0,drugbank,DRUG,TARGET
Olanzapine,binds,ORM1,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP1A1,1.0,drugbank,DRUG,TARGET
Omeprazole,induces,CYP1A1,1.0,drugbank,DRUG,TARGET
Omeprazole,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Omeprazole,induces,CYP1B1,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP2C18,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Omeprazole,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,ATP4A,1.0,drugbank,DRUG,TARGET
Omeprazole,modulates,ATP4B,1.0,drugbank,DRUG,TARGET
Omeprazole,activates,AHR,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Omeprazole,induces,ABCC3,1.0,drugbank,DRUG,TARGET
Omeprazole,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Omeprazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Pyrazinamide,substrate_of,AOX1,1.0,drugbank,DRUG,TARGET
Pyrazinamide,substrate_of,XDH,1.0,drugbank,DRUG,TARGET
Pyrazinamide,inhibits,fas,1.0,drugbank,DRUG,TARGET
Pyrazinamide,inhibits,inhA,1.0,drugbank,DRUG,TARGET
Cetirizine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Cetirizine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Cetirizine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Terfenadine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Terfenadine,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Terfenadine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Terfenadine,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,CYP2J2,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,CHRM1,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,CHRM5,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,CHRM4,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,CHRM2,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Terfenadine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Terfenadine,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,ORM1,1.0,drugbank,DRUG,TARGET
Terfenadine,binds,ALB,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Diltiazem,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Diltiazem,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Diltiazem,inhibits,CYP3A7,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Diltiazem,binds,CACNA1C,1.0,drugbank,DRUG,TARGET
Diltiazem,binds,CACNG1,1.0,drugbank,DRUG,TARGET
Diltiazem,binds,CACNA2D1,1.0,drugbank,DRUG,TARGET
Diltiazem,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Diltiazem,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Diltiazem,binds,ALB,1.0,drugbank,DRUG,TARGET
Diltiazem,binds,ORM1,1.0,drugbank,DRUG,TARGET
Alfuzosin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Alfuzosin,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Alfuzosin,inhibits,ADRA1B,1.0,drugbank,DRUG,TARGET
Alfuzosin,inhibits,ADRA1D,1.0,drugbank,DRUG,TARGET
Alfuzosin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Alfuzosin,binds,ALB,1.0,drugbank,DRUG,TARGET
Alfuzosin,binds,ORM1,1.0,drugbank,DRUG,TARGET
Trimethadione,substrate_of,CYP2E1,1.0,drugbank,DRUG,TARGET
Trimethadione,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Trimethadione,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Trimethadione,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Trimethadione,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Trimethadione,inhibits,CACNA1G,1.0,drugbank,DRUG,TARGET
Nitisinone,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Nitisinone,inhibits,HPD,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP2C18,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Clobazam,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Clobazam,binds,UGT1A1,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,UGT1A4,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,UGT1A6,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,UGT2B4,1.0,drugbank,DRUG,TARGET
Clobazam,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Clobazam,binds,GABRA1,1.0,drugbank,DRUG,TARGET
Clobazam,modulates,GABRG3,1.0,drugbank,DRUG,TARGET
Clobazam,inhibits,GABRA1,1.0,drugbank,DRUG,TARGET
Clobazam,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Clobazam,binds,ALB,1.0,drugbank,DRUG,TARGET
Clobazam,binds,ORM1,1.0,drugbank,DRUG,TARGET
Minoxidil,substrate_of,UGT1A1,1.0,drugbank,DRUG,TARGET
Minoxidil,induces,KCNJ1,1.0,drugbank,DRUG,TARGET
Minoxidil,induces,PTGS1,1.0,drugbank,DRUG,TARGET
Megestrol acetate,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Megestrol acetate,activates,PGR,1.0,drugbank,DRUG,TARGET
Megestrol acetate,activates,NR3C1,1.0,drugbank,DRUG,TARGET
Megestrol acetate,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Tioguanine,substrate_of,HPRT1,1.0,drugbank,DRUG,TARGET
Tioguanine,inhibits,ABCC4,1.0,drugbank,DRUG,TARGET
Methylergometrine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Methylergometrine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Methylergometrine,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Methylergometrine,activates,HTR2B,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP2E1,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,inhibits,CYP2E1,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP1A1,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP2A6,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Chlorzoxazone,inhibits,KCNMA1,1.0,drugbank,DRUG,TARGET
Aminoglutethimide,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Aminoglutethimide,induces,CYP2C19,1.0,drugbank,DRUG,TARGET
Aminoglutethimide,inhibits,CYP11A1,1.0,drugbank,DRUG,TARGET
Aminoglutethimide,inhibits,CYP19A1,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,CYP19A1,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,ACHE,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,BCHE,1.0,drugbank,DRUG,TARGET
Mefloquine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,ADORA2A,1.0,drugbank,DRUG,TARGET
Mefloquine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Mefloquine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Sapropterin,induces,PTGS2,1.0,drugbank,DRUG,TARGET
Sapropterin,binds,PAH,1.0,drugbank,DRUG,TARGET
Sapropterin,binds,NOS3,1.0,drugbank,DRUG,TARGET
Sapropterin,binds,TH,1.0,drugbank,DRUG,TARGET
Sapropterin,binds,TPH1,1.0,drugbank,DRUG,TARGET
Sapropterin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Vinorelbine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Vinorelbine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Vinorelbine,inhibits,TUBB,1.0,drugbank,DRUG,TARGET
Vinorelbine,activates,MAPK1,1.0,drugbank,DRUG,TARGET
Vinorelbine,binds,BCL2,1.0,drugbank,DRUG,TARGET
Vinorelbine,modulates,MAP4,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Clozapine,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP2A6,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,FMO3,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,UGT1A4,1.0,drugbank,DRUG,TARGET
Clozapine,induces,CYP1A1,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,DRD2,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,DRD3,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,DRD4,1.0,drugbank,DRUG,TARGET
Clozapine,binds,DRD5,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR1A,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR1B,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR1D,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR1E,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR3A,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR6,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HTR7,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,ADRA2C,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Clozapine,activates,HRH4,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,ADRA1B,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,ADRA2A,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,ADRA2B,1.0,drugbank,DRUG,TARGET
Clozapine,activates,CHRM1,1.0,drugbank,DRUG,TARGET
Clozapine,activates,CHRM2,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Clozapine,activates,CHRM4,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,CHRM5,1.0,drugbank,DRUG,TARGET
Clozapine,binds,CALY,1.0,drugbank,DRUG,TARGET
Clozapine,binds,GSTP1,1.0,drugbank,DRUG,TARGET
Clozapine,modulates,GABBR1,1.0,drugbank,DRUG,TARGET
Clozapine,modulates,GABBR2,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,GABRA1,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,GABRB1,1.0,drugbank,DRUG,TARGET
Clozapine,inhibits,GABRG1,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,SLC22A1,1.0,drugbank,DRUG,TARGET
Clozapine,binds,SLC22A2,1.0,drugbank,DRUG,TARGET
Clozapine,substrate_of,SLC22A3,1.0,drugbank,DRUG,TARGET
Clozapine,binds,ORM1,1.0,drugbank,DRUG,TARGET
Clozapine,binds,ALB,1.0,drugbank,DRUG,TARGET
Sucralfate,inhibits,PGA5,1.0,drugbank,DRUG,TARGET
Sucralfate,activates,FGF2,1.0,drugbank,DRUG,TARGET
Sucralfate,induces,FGF2,1.0,drugbank,DRUG,TARGET
Sucralfate,induces,EGF,1.0,drugbank,DRUG,TARGET
Sucralfate,binds,FGA,1.0,drugbank,DRUG,TARGET
Grepafloxacin,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Grepafloxacin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,gyrA,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,parC,1.0,drugbank,DRUG,TARGET
Grepafloxacin,modulates,gyrB,1.0,drugbank,DRUG,TARGET
Grepafloxacin,modulates,gyrA,1.0,drugbank,DRUG,TARGET
Grepafloxacin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Grepafloxacin,substrate_of,ABCC1,1.0,drugbank,DRUG,TARGET
Grepafloxacin,substrate_of,SLC22A6,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,SLC22A5,1.0,drugbank,DRUG,TARGET
Grepafloxacin,inhibits,ABCC2,1.0,drugbank,DRUG,TARGET
Doxylamine,induces,CYP2B,1.0,drugbank,DRUG,TARGET
Doxylamine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Doxylamine,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Doxylamine,binds,NR1I3,1.0,drugbank,DRUG,TARGET
Doxylamine,binds,ALB,1.0,drugbank,DRUG,TARGET
Levonorgestrel,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Levonorgestrel,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Levonorgestrel,modulates,PGR,1.0,drugbank,DRUG,TARGET
Levonorgestrel,inhibits,SRD5A1,1.0,drugbank,DRUG,TARGET
Levonorgestrel,binds,ESR1,1.0,drugbank,DRUG,TARGET
Levonorgestrel,binds,AR,1.0,drugbank,DRUG,TARGET
Levonorgestrel,inhibits,SHBG,1.0,drugbank,DRUG,TARGET
Levonorgestrel,binds,SHBG,1.0,drugbank,DRUG,TARGET
Levonorgestrel,binds,NR3C1,1.0,drugbank,DRUG,TARGET
Mirtazapine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Mirtazapine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Mirtazapine,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,ADRA2A,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Mirtazapine,activates,OPRK1,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Mirtazapine,substrate_of,SLC6A4,1.0,drugbank,DRUG,TARGET
Mirtazapine,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Meprobamate,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA1,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA2,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA3,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA4,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA5,1.0,drugbank,DRUG,TARGET
Meprobamate,activates,GABRA6,1.0,drugbank,DRUG,TARGET
Meprobamate,binds,PRKCE,1.0,drugbank,DRUG,TARGET
Meprobamate,inhibits,PDF,1.0,drugbank,DRUG,TARGET
Thiethylperazine,inhibits,DRD2,1.0,drugbank,DRUG,TARGET
Treprostinil,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Treprostinil,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Treprostinil,activates,PTGIR,1.0,drugbank,DRUG,TARGET
Treprostinil,activates,PTGER2,1.0,drugbank,DRUG,TARGET
Treprostinil,activates,PTGDR,1.0,drugbank,DRUG,TARGET
Treprostinil,activates,PPARD,1.0,drugbank,DRUG,TARGET
Treprostinil,inhibits,P2RY12,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,inhibits,CHRM2,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,inhibits,CHRM4,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,inhibits,CHRM5,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,activates,ADRB3,1.0,drugbank,DRUG,TARGET
Trihexyphenidyl,binds,ALB,1.0,drugbank,DRUG,TARGET
Palonosetron,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Palonosetron,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Palonosetron,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Palonosetron,inhibits,HTR3A,1.0,drugbank,DRUG,TARGET
Mexiletine,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Mexiletine,substrate_of,CYP2E1,1.0,drugbank,DRUG,TARGET
Mexiletine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Mexiletine,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Mexiletine,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Mexiletine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Mexiletine,inhibits,SCN5A,1.0,drugbank,DRUG,TARGET
Mexiletine,activates,AHR,1.0,drugbank,DRUG,TARGET
Amlodipine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Amlodipine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Amlodipine,inhibits,CYP1A1,1.0,drugbank,DRUG,TARGET
Amlodipine,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Amlodipine,inhibits,CYP2B6,1.0,drugbank,DRUG,TARGET
